word,noun,verb,adjective,adverb,auxiliary,compositions,conjunctions,determiners,existential_determiners,modifiers,negative_quantifiers,prepositions,universal_determiners,possessive_determiners,pronouns,frequency,review_count,avg_sentiment,length,confident,resolved_word,relative_frequency,double_log_freq,participation_score,overarcing_theme
greedy,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-0.3182,6,1,greedy,0.0003543586109142,0.3527925170786499,0.0666666666666666,"data, scheme, classi, class, overlapping"
technique,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-0.3182,9,1,technique,0.0003543586109142,0.3527925170786499,0.0666666666666666,"data, scheme, classi, class, overlapping"
precisely,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0.4404,9,1,precisely,0.0003543586109142,0.3527925170786499,0.0666666666666666,"data, scheme, classi, class, overlapping"
broad,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0.6808,5,1,broad,0.0003543586109142,0.3527925170786499,0.2,"data, scheme, classi, class, overlapping"
because,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,-0.5574,7,1,because,0.0003543586109142,0.3527925170786499,0.0666666666666666,"data, scheme, classi, class, overlapping"
ignoring,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-0.5574,8,1,ignoring,0.0003543586109142,0.3527925170786499,0.0666666666666666,"data, scheme, classi, class, overlapping"
lose,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-0.5574,4,1,lose,0.0003543586109142,0.3527925170786499,0.0666666666666666,"data, scheme, classi, class, overlapping"
important,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-0.5574,9,1,important,0.0003543586109142,0.3527925170786499,0.0666666666666666,"data, scheme, classi, class, overlapping"
discarded,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-0.5574,9,1,discarded,0.0003543586109142,0.3527925170786499,0.1333333333333333,"data, scheme, classi, class, overlapping"
useful,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0516,6,1,useful,0.0003543586109142,0.3527925170786499,0.0666666666666666,"data, scheme, classi, class, overlapping"
signed,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,6,1,signed,0.0003543586109142,0.3527925170786499,0.1333333333333333,"data, scheme, classi, class, overlapping"
out,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,3,1,out,0.0003543586109142,0.3527925170786499,0.2666666666666666,"data, scheme, classi, class, overlapping"
mod,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,3,1,mod,0.0003543586109142,0.3527925170786499,0.1333333333333333,"data, scheme, classi, class, overlapping"
bring,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-0.5574,5,1,bring,0.0003543586109142,0.3527925170786499,0.0666666666666666,"data, scheme, classi, class, overlapping"
lower,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-0.5574,5,1,lower,0.0003543586109142,0.3527925170786499,0.1333333333333333,"data, scheme, classi, class, overlapping"
observations,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.7845,12,1,observations,0.0003543586109142,0.3527925170786499,0.0666666666666666,"data, scheme, classi, class, overlapping"
part,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0.4404,4,1,part,0.0003543586109142,0.3527925170786499,0.2,"data, scheme, classi, class, overlapping"
good,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0.4404,4,1,good,0.0003543586109142,0.3527925170786499,0.2,"data, scheme, classi, class, overlapping"
comparing,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.3182,9,1,comparing,0.0003543586109142,0.3527925170786499,0.0666666666666666,"data, scheme, classi, class, overlapping"
left,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,4,1,left,0.0003543586109142,0.3527925170786499,0.2666666666666666,"data, scheme, classi, class, overlapping"
right,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,5,1,right,0.0003543586109142,0.3527925170786499,0.2666666666666666,"data, scheme, classi, class, overlapping"
time,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.4404,4,1,time,0.0003543586109142,0.3527925170786499,0.1333333333333333,"data, scheme, classi, class, overlapping"
costing,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.4404,7,1,costing,0.0003543586109142,0.3527925170786499,0.1333333333333333,"data, scheme, classi, class, overlapping"
deals,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.2732,5,1,deals,0.0003543586109142,0.3527925170786499,0.1333333333333333,"data, scheme, classi, class, overlapping"
compared,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.2732,8,1,compared,0.0003543586109142,0.3527925170786499,0.0666666666666666,"data, scheme, classi, class, overlapping"
here,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0.2732,4,1,here,0.0003543586109142,0.3527925170786499,0.2,"data, scheme, classi, class, overlapping"
phd,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,3,1,phd,0.0003543586109142,0.3527925170786499,0.0666666666666666,"data, scheme, classi, class, overlapping"
lit,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,3,1,lit,0.0003543586109142,0.3527925170786499,0.2,"data, scheme, classi, class, overlapping"
erature,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,7,1,erature,0.0003543586109142,0.3527925170786499,0.0,"data, scheme, classi, class, overlapping"
addressing,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,10,1,addressing,0.0003543586109142,0.3527925170786499,0.0666666666666666,"data, scheme, classi, class, overlapping"
combinative,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,11,1,combinative,0.0003543586109142,0.3527925170786499,0.0666666666666666,"data, scheme, classi, class, overlapping"
ef,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,2,1,ef,0.0003543586109142,0.3527925170786499,0.0666666666666666,"data, scheme, classi, class, overlapping"
fect,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,4,1,fect,0.0003543586109142,0.3527925170786499,0.0,"data, scheme, classi, class, overlapping"
pay,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-0.4767,3,1,pay,0.0003543586109142,0.3527925170786499,0.1333333333333333,"data, scheme, classi, class, overlapping"
reasonable,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.4767,10,1,reasonable,0.0003543586109142,0.3527925170786499,0.0666666666666666,"data, scheme, classi, class, overlapping"
cultly,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.4767,6,1,cultly,0.0003543586109142,0.3527925170786499,0.0,"data, scheme, classi, class, overlapping"
took,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-0.4019,4,1,took,0.0003543586109142,0.3527925170786499,0.0666666666666666,"data, scheme, classi, class, overlapping"
proposed,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-0.4019,8,1,proposed,0.0003543586109142,0.3527925170786499,0.1333333333333333,"data, scheme, classi, class, overlapping"
handling,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-0.4019,8,1,handling,0.0003543586109142,0.3527925170786499,0.1333333333333333,"data, scheme, classi, class, overlapping"
solving,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.5994,7,1,solving,0.0003543586109142,0.3527925170786499,0.0666666666666666,"data, scheme, classi, class, overlapping"
further,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0.5423,7,1,further,0.0003543586109142,0.3527925170786499,0.1333333333333333,"data, scheme, classi, class, overlapping"
compara,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.5423,7,1,compara,0.0003543586109142,0.3527925170786499,0.0,"data, scheme, classi, class, overlapping"
improve,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-0.3848,7,1,improve,0.0003543586109142,0.3527925170786499,0.0,"data, scheme, classi, class, overlapping"
addition,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,8,1,addition,0.0003543586109142,0.3527925170786499,0.0666666666666666,"data, scheme, classi, class, overlapping"
types,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,5,1,types,0.0003543586109142,0.3527925170786499,0.1333333333333333,"data, scheme, classi, class, overlapping"
sorted,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,6,1,sorted,0.0003543586109142,0.3527925170786499,0.0666666666666666,"data, scheme, classi, class, overlapping"
ascending,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,9,1,ascending,0.0003543586109142,0.3527925170786499,0.1333333333333333,"data, scheme, classi, class, overlapping"
increases,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.6124,9,1,increases,0.0003543586109142,0.3527925170786499,0.1333333333333333,"data, scheme, classi, class, overlapping"
obvious,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.6124,7,1,obvious,0.0003543586109142,0.3527925170786499,0.0666666666666666,"data, scheme, classi, class, overlapping"
except,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0.6124,6,1,except,0.0003543586109142,0.3527925170786499,0.0666666666666666,"data, scheme, classi, class, overlapping"
induce,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-0.3182,6,1,induce,0.0003543586109142,0.3527925170786499,0.0666666666666666,"data, scheme, classi, class, overlapping"
decision,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-0.3182,8,1,decision,0.0003543586109142,0.3527925170786499,0.0666666666666666,"data, scheme, classi, class, overlapping"
trees,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-0.3182,5,1,trees,0.0003543586109142,0.3527925170786499,0.1333333333333333,"data, scheme, classi, class, overlapping"
locally,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,-0.3182,7,1,locally,0.0003543586109142,0.3527925170786499,0.0666666666666666,"data, scheme, classi, class, overlapping"
four,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0516,4,1,four,0.0003543586109142,0.3527925170786499,0.1333333333333333,"data, scheme, classi, class, overlapping"
improved,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.4767,8,1,improved,0.0003543586109142,0.3527925170786499,0.0666666666666666,"data, scheme, classi, class, overlapping"
low,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,-0.3848,3,1,low,0.0003543586109142,0.3527925170786499,0.2,"data, scheme, classi, class, overlapping"
little,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,-0.3848,6,1,little,0.0003543586109142,0.3527925170786499,0.2,"data, scheme, classi, class, overlapping"
duin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,4,1,duin,0.0003543586109142,0.3527925170786499,0.0,"data, scheme, classi, class, overlapping"
podolak,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,7,1,podolak,0.0003543586109142,0.3527925170786499,0.0,"data, scheme, classi, class, overlapping"
hierarchical,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,12,1,hierarchical,0.0003543586109142,0.3527925170786499,0.0666666666666666,"data, scheme, classi, class, overlapping"
groups,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,6,1,groups,0.0003543586109142,0.3527925170786499,0.1333333333333333,"data, scheme, classi, class, overlapping"
expert,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,6,1,expert,0.0003543586109142,0.3527925170786499,0.1333333333333333,"data, scheme, classi, class, overlapping"
syst,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,4,1,syst,0.0003543586109142,0.3527925170786499,0.0,"data, scheme, classi, class, overlapping"
appl,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,4,1,appl,0.0003543586109142,0.3527925170786499,0.0,"data, scheme, classi, class, overlapping"
instance,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,8,1,instance,0.0003543586109142,0.3527925170786499,0.0666666666666666,"data, scheme, classi, class, overlapping"
luo,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,3,1,luo,0.0003543586109142,0.3527925170786499,0.0666666666666666,"data, scheme, classi, class, overlapping"
shen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,4,1,shen,0.0003543586109142,0.3527925170786499,0.0,"data, scheme, classi, class, overlapping"
browm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,5,1,browm,0.0003543586109142,0.3527925170786499,0.0,"data, scheme, classi, class, overlapping"
multilabel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,10,1,multilabel,0.0003543586109142,0.3527925170786499,0.0,"data, scheme, classi, class, overlapping"
scene,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,5,1,scene,0.0003543586109142,0.3527925170786499,0.0666666666666666,"data, scheme, classi, class, overlapping"
pattern,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,7,1,pattern,0.0003543586109142,0.3527925170786499,0.1333333333333333,"data, scheme, classi, class, overlapping"
nit,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,3,1,nit,0.0003543586109142,0.3527925170786499,0.0666666666666666,"data, scheme, classi, class, overlapping"
tsoumakas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,9,1,tsoumakas,0.0003543586109142,0.3527925170786499,0.0,"data, scheme, classi, class, overlapping"
katakis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,7,1,katakis,0.0003543586109142,0.3527925170786499,0.0,"data, scheme, classi, class, overlapping"
overview,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,8,1,overview,0.0003543586109142,0.3527925170786499,0.0666666666666666,"data, scheme, classi, class, overlapping"
int,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,3,1,int,0.0003543586109142,0.3527925170786499,0.0666666666666666,"data, scheme, classi, class, overlapping"
warehous,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,8,1,warehous,0.0003543586109142,0.3527925170786499,0.0,"data, scheme, classi, class, overlapping"
jo,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,2,1,jo,0.0003543586109142,0.3527925170786499,0.0666666666666666,"data, scheme, classi, class, overlapping"
japkowicz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,9,1,japkowicz,0.0003543586109142,0.3527925170786499,0.0,"data, scheme, classi, class, overlapping"
imbalances,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,10,1,imbalances,0.0003543586109142,0.3527925170786499,0.0,"data, scheme, classi, class, overlapping"
disjuncts,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,9,1,disjuncts,0.0003543586109142,0.3527925170786499,0.0666666666666666,"data, scheme, classi, class, overlapping"
explorations,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0772,12,1,explorations,0.0003543586109142,0.3527925170786499,0.0666666666666666,"data, scheme, classi, class, overlapping"
newsletter,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0772,10,1,newsletter,0.0003543586109142,0.3527925170786499,0.0666666666666666,"data, scheme, classi, class, overlapping"
wu,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,2,1,wu,0.0003543586109142,0.3527925170786499,0.0666666666666666,"data, scheme, classi, class, overlapping"
chen,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,4,1,chen,0.0003543586109142,0.3527925170786499,0.0666666666666666,"data, scheme, classi, class, overlapping"
cog,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,3,1,cog,0.0003543586109142,0.3527925170786499,0.1333333333333333,"data, scheme, classi, class, overlapping"
local,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,5,1,local,0.0003543586109142,0.3527925170786499,0.1333333333333333,"data, scheme, classi, class, overlapping"
bound,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.4588,5,1,bound,0.0003543586109142,0.3527925170786499,0.2,"data, scheme, classi, class, overlapping"
aries,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.4588,5,1,aries,0.0003543586109142,0.3527925170786499,0.0666666666666666,"data, scheme, classi, class, overlapping"
points,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.4588,6,1,points,0.0003543586109142,0.3527925170786499,0.1333333333333333,"data, scheme, classi, class, overlapping"
reside,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,6,1,reside,0.0003543586109142,0.3527925170786499,0.0666666666666666,"data, scheme, classi, class, overlapping"
tough,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,-0.4939,5,1,tough,0.0003543586109142,0.3527925170786499,0.2,"data, scheme, classi, class, overlapping"
recogni,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-0.5859,7,1,recogni,0.0003543586109142,0.3527925170786499,0.0,"data, scheme, classi, class, overlapping"
case,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-0.5859,4,1,case,0.0003543586109142,0.3527925170786499,0.1333333333333333,"data, scheme, classi, class, overlapping"
very,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,-0.5859,4,1,very,0.0003543586109142,0.3527925170786499,0.1333333333333333,"data, scheme, classi, class, overlapping"
similar,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-0.5859,7,1,similar,0.0003543586109142,0.3527925170786499,0.1333333333333333,"data, scheme, classi, class, overlapping"
taining,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.4019,7,1,taining,0.0003543586109142,0.3527925170786499,0.0,"data, scheme, classi, class, overlapping"
contrac,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,7,1,contrac,0.0003543586109142,0.3527925170786499,0.0,"data, scheme, classi, class, overlapping"
references,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,10,1,references,0.0003543586109142,0.3527925170786499,0.1333333333333333,"data, scheme, classi, class, overlapping"
partial,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,7,1,partial,0.0003543586109142,0.3527925170786499,0.1333333333333333,"data, scheme, classi, class, overlapping"
communities,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-0.4939,11,1,communities,0.0003543586109142,0.3527925170786499,0.0666666666666666,"data, scheme, classi, class, overlapping"
indeed,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0.4588,6,1,indeed,0.0003543586109142,0.3527925170786499,0.0666666666666666,"data, scheme, classi, class, overlapping"
searchers,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.4588,9,1,searchers,0.0003543586109142,0.3527925170786499,0.0666666666666666,"data, scheme, classi, class, overlapping"
misclassi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.4588,9,1,misclassi,0.0003543586109142,0.3527925170786499,0.0,"data, scheme, classi, class, overlapping"
near,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0.4588,4,1,near,0.0003543586109142,0.3527925170786499,0.2,"data, scheme, classi, class, overlapping"
garc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,4,1,garc,0.0003543586109142,0.3527925170786499,0.0,"data, scheme, classi, class, overlapping"
alejo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,5,1,alejo,0.0003543586109142,0.3527925170786499,0.0,"data, scheme, classi, class, overlapping"
nchez,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,5,1,nchez,0.0003543586109142,0.3527925170786499,0.0,"data, scheme, classi, class, overlapping"
program,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,7,1,program,0.0003543586109142,0.3527925170786499,0.1333333333333333,"data, scheme, classi, class, overlapping"
foun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,4,1,foun,0.0003543586109142,0.3527925170786499,0.0,"data, scheme, classi, class, overlapping"
dation,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,6,1,dation,0.0003543586109142,0.3527925170786499,0.0666666666666666,"data, scheme, classi, class, overlapping"
education,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,9,1,education,0.0003543586109142,0.3527925170786499,0.0666666666666666,"data, scheme, classi, class, overlapping"
ministry,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,8,1,ministry,0.0003543586109142,0.3527925170786499,0.0666666666666666,"data, scheme, classi, class, overlapping"
ideal,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.6289,5,1,ideal,0.0003543586109142,0.3527925170786499,0.1333333333333333,"data, scheme, classi, class, overlapping"
acm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0772,3,1,acm,0.0003543586109142,0.3527925170786499,0.0,"data, scheme, classi, class, overlapping"
sigkdd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0772,6,1,sigkdd,0.0003543586109142,0.3527925170786499,0.0,"data, scheme, classi, class, overlapping"
discriminative,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,14,1,discriminative,0.0003543586109142,0.3527925170786499,0.0666666666666666,"data, scheme, classi, class, overlapping"
document,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,8,1,document,0.0003543586109142,0.3527925170786499,0.1333333333333333,"data, scheme, classi, class, overlapping"
anal,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,4,1,anal,0.0003543586109142,0.3527925170786499,0.0666666666666666,"data, scheme, classi, class, overlapping"
ysis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,4,1,ysis,0.0003543586109142,0.3527925170786499,0.0,"data, scheme, classi, class, overlapping"
oc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,2,0,oc,0.0003543586109142,0.3527925170786499,0.0,"data, scheme, classi, class, overlapping"
