word,noun,verb,adjective,adverb,auxiliary,compositions,conjunctions,determiners,existential_determiners,modifiers,negative_quantifiers,prepositions,universal_determiners,possessive_determiners,pronouns,frequency,review_count,avg_sentiment,length,confident,resolved_word,relative_frequency,double_log_freq,participation_score,overarcing_theme
wars,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,13,13,-0.5370769230769231,4,1,wars,0.000900776053215,0.6039359308784116,0.0666666666666666,"countries, cold, us, ussr, war"
gradually,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,13,13,-0.1744307692307692,9,1,gradually,0.000900776053215,0.6039359308784116,0.0666666666666666,"countries, cold, us, ussr, war"
will,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,13,10,0.0729307692307692,4,1,will,0.000900776053215,0.6039359308784116,0.2,"countries, cold, us, ussr, war"
great,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,13,11,0.2342076923076922,5,1,great,0.000900776053215,0.6039359308784116,0.2,"countries, cold, us, ussr, war"
systems,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,12,-0.3432307692307693,7,1,systems,0.000900776053215,0.6039359308784116,0.0666666666666666,"countries, cold, us, ussr, war"
series,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,12,-0.1295923076923077,6,1,series,0.000900776053215,0.6039359308784116,0.0666666666666666,"countries, cold, us, ussr, war"
u,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,13,13,-0.1281384615384615,1,1,u,0.000900776053215,0.6039359308784116,0.1333333333333333,"countries, cold, us, ussr, war"
establishment,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,12,0.2122846153846153,13,1,establishment,0.000900776053215,0.6039359308784116,0.0666666666666666,"countries, cold, us, ussr, war"
sino,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,10,-0.0725,4,1,sino,0.000900776053215,0.6039359308784116,0.0,"countries, cold, us, ussr, war"
nations,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,12,-0.0438615384615384,7,1,nations,0.000900776053215,0.6039359308784116,0.0666666666666666,"countries, cold, us, ussr, war"
forces,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,13,12,-0.142776923076923,6,1,forces,0.000900776053215,0.6039359308784116,0.1333333333333333,"countries, cold, us, ussr, war"
extent,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,13,0.1909230769230769,6,1,extent,0.000900776053215,0.6039359308784116,0.0666666666666666,"countries, cold, us, ussr, war"
means,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12,11,-0.1692999999999999,5,1,means,0.0008314855875831,0.5989937658314455,0.1333333333333333,"countries, cold, us, ussr, war"
exchanges,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12,11,0.0739583333333332,9,1,exchanges,0.0008314855875831,0.5989937658314455,0.1333333333333333,"countries, cold, us, ussr, war"
collapse,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,-0.4839916666666666,8,1,collapse,0.0008314855875831,0.5989937658314455,0.1333333333333333,"countries, cold, us, ussr, war"
some,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,12,12,-0.1303583333333333,4,1,some,0.0008314855875831,0.5989937658314455,0.2666666666666666,"countries, cold, us, ussr, war"
marshall,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,11,-0.1395499999999999,8,1,marshall,0.0008314855875831,0.5989937658314455,0.0666666666666666,"countries, cold, us, ussr, war"
states,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,-0.1220916666666667,6,1,states,0.0008314855875831,0.5989937658314455,0.1333333333333333,"countries, cold, us, ussr, war"
strength,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,0.4087749999999999,8,1,strength,0.0008314855875831,0.5989937658314455,0.0666666666666666,"countries, cold, us, ussr, war"
all,0,0,1,1,0,0,1,0,0,0,0,0,1,0,1,12,12,0.0899916666666666,3,1,all,0.0008314855875831,0.5989937658314455,0.3333333333333333,"countries, cold, us, ussr, war"
high,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,12,11,-0.3571416666666667,4,1,high,0.0008314855875831,0.5989937658314455,0.2,"countries, cold, us, ussr, war"
under,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,12,12,-0.274625,5,1,under,0.0008314855875831,0.5989937658314455,0.2,"countries, cold, us, ussr, war"
social,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12,12,-0.2247166666666666,6,1,social,0.0008314855875831,0.5989937658314455,0.1333333333333333,"countries, cold, us, ussr, war"
be,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,12,11,0.224475,2,1,be,0.0008314855875831,0.5989937658314455,0.1333333333333333,"countries, cold, us, ussr, war"
camps,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,-0.3424,5,1,camps,0.0008314855875831,0.5989937658314455,0.1333333333333333,"countries, cold, us, ussr, war"
american,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12,11,0.3315583333333333,8,1,american,0.0008314855875831,0.5989937658314455,0.1333333333333333,"countries, cold, us, ussr, war"
historical,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12,11,-0.1004583333333333,10,1,historical,0.0008314855875831,0.5989937658314455,0.1333333333333333,"countries, cold, us, ussr, war"
balance,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12,9,0.22965,7,1,balance,0.0008314855875831,0.5989937658314455,0.1333333333333333,"countries, cold, us, ussr, war"
communist,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12,11,0.0478916666666666,9,1,communist,0.0008314855875831,0.5989937658314455,0.1333333333333333,"countries, cold, us, ussr, war"
north,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,12,10,-0.0239833333333333,5,1,north,0.0008314855875831,0.5989937658314455,0.2,"countries, cold, us, ussr, war"
ussr's,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,11,-0.3242416666666666,6,1,ussr's,0.0008314855875831,0.5989937658314455,0.0,"countries, cold, us, ussr, war"
began,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12,11,-0.0139999999999999,5,1,began,0.0008314855875831,0.5989937658314455,0.0666666666666666,"countries, cold, us, ussr, war"
should,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12,11,0.50075,6,1,should,0.0008314855875831,0.5989937658314455,0.1333333333333333,"countries, cold, us, ussr, war"
conflict,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,-0.3984166666666667,8,1,conflict,0.0008314855875831,0.5989937658314455,0.1333333333333333,"countries, cold, us, ussr, war"
third,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,12,12,-0.1047416666666666,5,1,third,0.0008314855875831,0.5989937658314455,0.2,"countries, cold, us, ussr, war"
stability,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,0.2849818181818181,9,1,stability,0.0007621951219512,0.5934578873666095,0.0666666666666666,"countries, cold, us, ussr, war"
west,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,11,11,-0.0026636363636363,4,1,west,0.0007621951219512,0.5934578873666095,0.2,"countries, cold, us, ussr, war"
resources,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,-0.1792272727272727,9,1,resources,0.0007621951219512,0.5934578873666095,0.0666666666666666,"countries, cold, us, ussr, war"
independence,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,10,0.1999454545454545,12,1,independence,0.0007621951219512,0.5934578873666095,0.0666666666666666,"countries, cold, us, ussr, war"
based,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,11,11,-0.0633545454545454,5,1,based,0.0007621951219512,0.5934578873666095,0.1333333333333333,"countries, cold, us, ussr, war"
socialism,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,-0.0235090909090909,9,1,socialism,0.0007621951219512,0.5934578873666095,0.0666666666666666,"countries, cold, us, ussr, war"
only,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,11,11,0.0770272727272727,4,1,only,0.0007621951219512,0.5934578873666095,0.2666666666666666,"countries, cold, us, ussr, war"
central,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11,11,-0.0493818181818181,7,1,central,0.0007621951219512,0.5934578873666095,0.1333333333333333,"countries, cold, us, ussr, war"
into,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,11,11,-0.3513454545454545,4,1,into,0.0007621951219512,0.5934578873666095,0.0666666666666666,"countries, cold, us, ussr, war"
he,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,11,-0.1509454545454545,2,1,he,0.0007621951219512,0.5934578873666095,0.1333333333333333,"countries, cold, us, ussr, war"
capitalist,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11,11,-0.2586272727272727,10,1,capitalist,0.0007621951219512,0.5934578873666095,0.1333333333333333,"countries, cold, us, ussr, war"
competition,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,9,-0.4528727272727273,11,1,competition,0.0007621951219512,0.5934578873666095,0.0666666666666666,"countries, cold, us, ussr, war"
https,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,0.0400363636363636,5,1,https,0.0007621951219512,0.5934578873666095,0.0,"countries, cold, us, ussr, war"
became,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11,10,-0.021590909090909,6,1,became,0.0007621951219512,0.5934578873666095,0.0666666666666666,"countries, cold, us, ussr, war"
movement,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0.0074299999999999,8,1,movement,0.0006929046563192,0.5871908758202614,0.0666666666666666,"countries, cold, us, ussr, war"
etc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0.06914,3,1,etc,0.0006929046563192,0.5871908758202614,0.0,"countries, cold, us, ussr, war"
superpowers,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,9,-0.07715,11,1,superpowers,0.0006929046563192,0.5871908758202614,0.0666666666666666,"countries, cold, us, ussr, war"
yalta,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,7,-0.7140899999999999,5,1,yalta,0.0006929046563192,0.5871908758202614,0.0666666666666666,"countries, cold, us, ussr, war"
sovereignty,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,9,-0.1099599999999999,11,1,sovereignty,0.0006929046563192,0.5871908758202614,0.0666666666666666,"countries, cold, us, ussr, war"
assistance,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,9,0.24527,10,1,assistance,0.0006929046563192,0.5871908758202614,0.0666666666666666,"countries, cold, us, ussr, war"
program,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,-0.02976,7,1,program,0.0006929046563192,0.5871908758202614,0.1333333333333333,"countries, cold, us, ussr, war"
support,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0.3571,7,1,support,0.0006929046563192,0.5871908758202614,0.1333333333333333,"countries, cold, us, ussr, war"
any,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,10,8,-0.3337599999999999,3,1,any,0.0006929046563192,0.5871908758202614,0.2666666666666666,"countries, cold, us, ussr, war"
peaceful,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0.6324699999999999,8,1,peaceful,0.0006929046563192,0.5871908758202614,0.0666666666666666,"countries, cold, us, ussr, war"
korean,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10,8,-0.6054999999999999,6,1,korean,0.0006929046563192,0.5871908758202614,0.1333333333333333,"countries, cold, us, ussr, war"
germany,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,-0.2733,7,1,germany,0.0006929046563192,0.5871908758202614,0.0666666666666666,"countries, cold, us, ussr, war"
further,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,10,10,-0.2886499999999999,7,1,further,0.0006929046563192,0.5871908758202614,0.1333333333333333,"countries, cold, us, ussr, war"
theory,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0.0017999999999999,6,1,theory,0.0006236141906873,0.5800052903735844,0.0666666666666666,"countries, cold, us, ussr, war"
gulf,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,7,-0.0092111111111111,4,1,gulf,0.0006236141906873,0.5800052903735844,0.0666666666666666,"countries, cold, us, ussr, war"
ideological,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9,8,-0.2275444444444444,11,1,ideological,0.0006236141906873,0.5800052903735844,0.0666666666666666,"countries, cold, us, ussr, war"
landscape,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0.0475,9,1,landscape,0.0006236141906873,0.5800052903735844,0.1333333333333333,"countries, cold, us, ussr, war"
weapons,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,-0.3123666666666667,7,1,weapons,0.0006236141906873,0.5800052903735844,0.0666666666666666,"countries, cold, us, ussr, war"
significant,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9,9,-0.0426555555555555,11,1,significant,0.0006236141906873,0.5800052903735844,0.1333333333333333,"countries, cold, us, ussr, war"
own,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,9,8,0.1118444444444444,3,1,own,0.0006236141906873,0.5800052903735844,0.1333333333333333,"countries, cold, us, ussr, war"
non,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9,8,0.2786888888888889,3,1,non,0.0006236141906873,0.5800052903735844,0.0666666666666666,"countries, cold, us, ussr, war"
emerged,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9,8,-0.3707,7,1,emerged,0.0006236141906873,0.5800052903735844,0.0666666666666666,"countries, cold, us, ussr, war"
second,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,9,8,-0.4494777777777778,6,1,second,0.0006236141906873,0.5800052903735844,0.2666666666666666,"countries, cold, us, ussr, war"
well,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,9,9,0.2092222222222222,4,1,well,0.0006236141906873,0.5800052903735844,0.2666666666666666,"countries, cold, us, ussr, war"
forward,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,9,9,0.4075111111111111,7,1,forward,0.0006236141906873,0.5800052903735844,0.2666666666666666,"countries, cold, us, ussr, war"
region,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,7,0.3162111111111111,6,1,region,0.0006236141906873,0.5800052903735844,0.0666666666666666,"countries, cold, us, ussr, war"
peace,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0.5020222222222223,5,1,peace,0.0006236141906873,0.5800052903735844,0.0666666666666666,"countries, cold, us, ussr, war"
defense,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0.1515444444444444,7,1,defense,0.0006236141906873,0.5800052903735844,0.0666666666666666,"countries, cold, us, ussr, war"
so,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,9,8,0.0580333333333333,2,1,so,0.0006236141906873,0.5800052903735844,0.2,"countries, cold, us, ussr, war"
president,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,8,-0.1174222222222222,9,1,president,0.0006236141906873,0.5800052903735844,0.0666666666666666,"countries, cold, us, ussr, war"
truman,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,7,-0.2282777777777777,6,1,truman,0.0006236141906873,0.5800052903735844,0.0666666666666666,"countries, cold, us, ussr, war"
including,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0.0138111111111111,9,1,including,0.0006236141906873,0.5800052903735844,0.0666666666666666,"countries, cold, us, ussr, war"
take,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,-0.2484222222222222,4,1,take,0.0006236141906873,0.5800052903735844,0.1333333333333333,"countries, cold, us, ussr, war"
cuba,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,7,-0.1059888888888889,4,1,cuba,0.0006236141906873,0.5800052903735844,0.0666666666666666,"countries, cold, us, ussr, war"
gorbachev,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,-0.1497555555555555,9,1,gorbachev,0.0006236141906873,0.5800052903735844,0.0666666666666666,"countries, cold, us, ussr, war"
over,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,9,9,-0.1675666666666667,4,1,over,0.0006236141906873,0.5800052903735844,0.2666666666666666,"countries, cold, us, ussr, war"
independent,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9,8,0.2430888888888889,11,1,independent,0.0006236141906873,0.5800052903735844,0.1333333333333333,"countries, cold, us, ussr, war"
anti,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9,8,-0.2314222222222222,4,1,anti,0.0006236141906873,0.5800052903735844,0.1333333333333333,"countries, cold, us, ussr, war"
space,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9,8,-0.2300666666666666,5,1,space,0.0006236141906873,0.5800052903735844,0.1333333333333333,"countries, cold, us, ussr, war"
struggle,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,-0.5117222222222222,8,1,struggle,0.0006236141906873,0.5800052903735844,0.1333333333333333,"countries, cold, us, ussr, war"
trade,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0.0167777777777777,5,1,trade,0.0006236141906873,0.5800052903735844,0.2,"countries, cold, us, ussr, war"
brezhnev,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,7,-0.0729,8,1,brezhnev,0.0006236141906873,0.5800052903735844,0.0666666666666666,"countries, cold, us, ussr, war"
promoted,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0.3207666666666666,8,1,promoted,0.0006236141906873,0.5800052903735844,0.0666666666666666,"countries, cold, us, ussr, war"
model,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,9,5,-0.1367111111111111,5,1,model,0.0006236141906873,0.5800052903735844,0.2,"countries, cold, us, ussr, war"
org,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0.0,3,1,org,0.0006236141906873,0.5800052903735844,0.0,"countries, cold, us, ussr, war"
influenced,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0.2231375,10,1,influenced,0.0005543237250554,0.571637330557974,0.0666666666666666,"countries, cold, us, ussr, war"
took,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,-0.2259375,4,1,took,0.0005543237250554,0.571637330557974,0.0666666666666666,"countries, cold, us, ussr, war"
domestic,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0.0249125,8,1,domestic,0.0005543237250554,0.571637330557974,0.1333333333333333,"countries, cold, us, ussr, war"
range,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,-0.1038999999999999,5,1,range,0.0005543237250554,0.571637330557974,0.1333333333333333,"countries, cold, us, ussr, war"
first,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,8,8,0.222625,5,1,first,0.0005543237250554,0.571637330557974,0.2,"countries, cold, us, ussr, war"
hegemony,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,-0.3473375,8,1,hegemony,0.0005543237250554,0.571637330557974,0.0666666666666666,"countries, cold, us, ussr, war"
mentality,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,-0.5365375,9,1,mentality,0.0005543237250554,0.571637330557974,0.0666666666666666,"countries, cold, us, ussr, war"
then,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,8,8,-0.0486874999999999,4,1,then,0.0005543237250554,0.571637330557974,0.2666666666666666,"countries, cold, us, ussr, war"
people's,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0.0274749999999999,8,1,people's,0.0005543237250554,0.571637330557974,0.0,"countries, cold, us, ussr, war"
same,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,8,8,0.1850875,4,1,same,0.0005543237250554,0.571637330557974,0.1333333333333333,"countries, cold, us, ussr, war"
ideas,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,-0.0272499999999999,5,1,ideas,0.0005543237250554,0.571637330557974,0.0666666666666666,"countries, cold, us, ussr, war"
put,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0.2821249999999999,3,1,put,0.0005543237250554,0.571637330557974,0.1333333333333333,"countries, cold, us, ussr, war"
parties,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,0.354425,7,1,parties,0.0005543237250554,0.571637330557974,0.1333333333333333,"countries, cold, us, ussr, war"
bloc,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,0.3532,4,1,bloc,0.0005543237250554,0.571637330557974,0.0666666666666666,"countries, cold, us, ussr, war"
maintain,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,-0.0138249999999999,8,1,maintain,0.0005543237250554,0.571637330557974,0.0666666666666666,"countries, cold, us, ussr, war"
principles,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,0.1098,10,1,principles,0.0005543237250554,0.571637330557974,0.0666666666666666,"countries, cold, us, ussr, war"
conflicts,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,-0.4279875000000001,9,1,conflicts,0.0005543237250554,0.571637330557974,0.1333333333333333,"countries, cold, us, ussr, war"
marxism,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,-0.277925,7,1,marxism,0.0005543237250554,0.571637330557974,0.0666666666666666,"countries, cold, us, ussr, war"
information,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,0.143925,11,1,information,0.0005543237250554,0.571637330557974,0.0666666666666666,"countries, cold, us, ussr, war"
around,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,8,-0.220475,6,1,around,0.0005543237250554,0.571637330557974,0.0666666666666666,"countries, cold, us, ussr, war"
iron,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,8,8,-0.0931625,4,1,iron,0.0005543237250554,0.571637330557974,0.2,"countries, cold, us, ussr, war"
bipolar,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,8,-0.4405,7,1,bipolar,0.0005543237250554,0.571637330557974,0.0666666666666666,"countries, cold, us, ussr, war"
science,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,0.0167874999999999,7,1,science,0.0005543237250554,0.571637330557974,0.0666666666666666,"countries, cold, us, ussr, war"
hand,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0.6445875,4,1,hand,0.0005543237250554,0.571637330557974,0.1333333333333333,"countries, cold, us, ussr, war"
however,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,8,8,-0.085725,7,1,however,0.0005543237250554,0.571637330557974,0.1333333333333333,"countries, cold, us, ussr, war"
basic,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,8,-0.2479375,5,1,basic,0.0005543237250554,0.571637330557974,0.1333333333333333,"countries, cold, us, ussr, war"
speech,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,0.071625,6,1,speech,0.0005543237250554,0.571637330557974,0.0666666666666666,"countries, cold, us, ussr, war"
curtain,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,-0.0931625,7,1,curtain,0.0005543237250554,0.571637330557974,0.1333333333333333,"countries, cold, us, ussr, war"
heavy,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,8,8,-0.3154875,5,1,heavy,0.0005543237250554,0.571637330557974,0.2,"countries, cold, us, ussr, war"
internal,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0.1014124999999999,8,1,internal,0.0005543237250554,0.571637330557974,0.0666666666666666,"countries, cold, us, ussr, war"
place,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,-0.29895,5,1,place,0.0005543237250554,0.571637330557974,0.1333333333333333,"countries, cold, us, ussr, war"
different,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,8,-0.1730875,9,1,different,0.0005543237250554,0.571637330557974,0.1333333333333333,"countries, cold, us, ussr, war"
leading,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,8,8,-0.05855,7,1,leading,0.0005543237250554,0.571637330557974,0.2,"countries, cold, us, ussr, war"
when,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,8,8,0.12225,4,1,when,0.0005543237250554,0.571637330557974,0.2,"countries, cold, us, ussr, war"
south,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,8,8,-0.1422375,5,1,south,0.0005543237250554,0.571637330557974,0.2,"countries, cold, us, ussr, war"
while,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8,8,0.1211874999999999,5,1,while,0.0005543237250554,0.571637330557974,0.1333333333333333,"countries, cold, us, ussr, war"
exacerbated,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,-0.550175,11,1,exacerbated,0.0005543237250554,0.571637330557974,0.0666666666666666,"countries, cold, us, ussr, war"
administration,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,-0.0237,14,1,administration,0.0005543237250554,0.571637330557974,0.0666666666666666,"countries, cold, us, ussr, war"
itself,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,6,0.2890142857142857,6,1,itself,0.0004850332594235,0.5617012295157272,0.0666666666666666,"countries, cold, us, ussr, war"
star,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,7,7,-0.2767714285714285,4,1,star,0.0004850332594235,0.5617012295157272,0.2,"countries, cold, us, ussr, war"
proposed,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,7,7,-0.0660428571428571,8,1,proposed,0.0004850332594235,0.5617012295157272,0.1333333333333333,"countries, cold, us, ussr, war"
territorial,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,5,-0.0882857142857143,11,1,territorial,0.0004850332594235,0.5617012295157272,0.1333333333333333,"countries, cold, us, ussr, war"
known,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,7,-0.3148285714285714,5,1,known,0.0004850332594235,0.5617012295157272,0.1333333333333333,"countries, cold, us, ussr, war"
developed,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0.0743857142857142,9,1,developed,0.0004850332594235,0.5617012295157272,0.0666666666666666,"countries, cold, us, ussr, war"
revolution,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0.0786,10,1,revolution,0.0004850332594235,0.5617012295157272,0.0666666666666666,"countries, cold, us, ussr, war"
