word,noun,verb,adjective,adverb,auxiliary,compositions,conjunctions,determiners,existential_determiners,modifiers,negative_quantifiers,prepositions,universal_determiners,possessive_determiners,pronouns,frequency,review_count,avg_sentiment,length,confident,resolved_word,relative_frequency,log_relative_frequency,participation_score
kari,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0.3321199999999999,4,0,kar,3.671077343725909e-06,-2.1941624598125973,0.0
fulfills,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0.7927,8,0,ulfilas,3.671077343725909e-06,-2.1941624598125973,0.0
marketed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,-0.08778,8,0,marketer,3.671077343725909e-06,-2.1941624598125973,0.0
optimised,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0.67662,9,0,optimized,3.671077343725909e-06,-2.1941624598125973,0.0
sidha,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,-0.28396,5,0,sida,3.671077343725909e-06,-2.1941624598125973,0.0
apologises,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0.25362,10,0,apologies,3.671077343725909e-06,-2.1941624598125973,0.0
minut,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,-0.10238,5,0,mint,3.671077343725909e-06,-2.1941624598125973,0.0
mt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0.17336,2,0,mt,3.671077343725909e-06,-2.1941624598125973,0.0
bato,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0.2374,4,0,bat,3.671077343725909e-06,-2.1941624598125973,0.0
thay,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0.15496,4,0,hay,3.671077343725909e-06,-2.1941624598125973,0.0
dall,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0.8016399999999999,4,0,dal,3.671077343725909e-06,-2.1941624598125973,0.0
qr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0.52504,2,0,qr,3.671077343725909e-06,-2.1941624598125973,0.0
oversmart,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,-0.07404,9,0,overpart,3.671077343725909e-06,-2.1941624598125973,0.0
vere,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0.49432,4,0,ere,3.671077343725909e-06,-2.1941624598125973,0.0
aati,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,-0.0532599999999999,4,0,kati,3.671077343725909e-06,-2.1941624598125973,0.0
dola,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0.43184,4,0,ola,3.671077343725909e-06,-2.1941624598125973,0.0
intellect,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0.7011200000000001,9,0,intelnet,3.671077343725909e-06,-2.1941624598125973,0.0
restate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,-0.65278,7,0,estate,3.671077343725909e-06,-2.1941624598125973,0.0
genarate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0.31602,8,0,generate,3.671077343725909e-06,-2.1941624598125973,0.0
safest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0.8140000000000001,6,0,safes,3.671077343725909e-06,-2.1941624598125973,0.0
mili,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0.5815600000000001,4,0,mil,3.671077343725909e-06,-2.1941624598125973,0.0
hw,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0.6109600000000001,2,0,hw,3.671077343725909e-06,-2.1941624598125973,0.0
banta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0.11988,5,0,bata,3.671077343725909e-06,-2.1941624598125973,0.0
tumko,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0.17746,5,0,turko,3.671077343725909e-06,-2.1941624598125973,0.0
fayda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0.4765,5,0,sayda,3.671077343725909e-06,-2.1941624598125973,0.0
porn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0.0673399999999999,4,0,pron,3.671077343725909e-06,-2.1941624598125973,0.0
hobe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0.45036,4,0,obe,3.671077343725909e-06,-2.1941624598125973,0.0
incase,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0.6514800000000001,6,0,incas,3.671077343725909e-06,-2.1941624598125973,0.0
son's,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,-0.1707,5,0,sons,3.671077343725909e-06,-2.1941624598125973,0.0
evry,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0.60202,4,0,eyry,3.671077343725909e-06,-2.1941624598125973,0.0
becuase,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0.4859,7,0,because,3.671077343725909e-06,-2.1941624598125973,0.0
ir,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,-0.04454,2,0,ir,3.671077343725909e-06,-2.1941624598125973,0.0
worded,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0.50842,6,0,worde,3.671077343725909e-06,-2.1941624598125973,0.0
wierd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0.08628,5,0,wier,3.671077343725909e-06,-2.1941624598125973,0.0
jarvis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0.65804,6,0,parvis,3.671077343725909e-06,-2.1941624598125973,0.0
grammer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0.78506,7,0,gammer,3.671077343725909e-06,-2.1941624598125973,0.0
exaggerate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,-0.01574,10,0,exaggerated,3.671077343725909e-06,-2.1941624598125973,0.0
realised,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0.6455200000000001,8,0,realiser,3.671077343725909e-06,-2.1941624598125973,0.0
oops,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,-0.0154599999999999,4,0,oos,3.671077343725909e-06,-2.1941624598125973,0.0
charlie,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,-0.6971,7,0,charpie,3.671077343725909e-06,-2.1941624598125973,0.0
truely,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0.4363799999999999,6,0,truel,3.671077343725909e-06,-2.1941624598125973,0.0
goood,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0.51676,5,0,good,3.671077343725909e-06,-2.1941624598125973,0.0
te,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0.03998,2,0,te,3.671077343725909e-06,-2.1941624598125973,0.0
programing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0.4508599999999999,10,0,programming,3.671077343725909e-06,-2.1941624598125973,0.0
useage,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,-0.1513,6,0,usage,3.671077343725909e-06,-2.1941624598125973,0.0
model's,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0.35394,7,0,models,3.671077343725909e-06,-2.1941624598125973,0.0
cici,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,-0.0157399999999999,4,0,cic,3.671077343725909e-06,-2.1941624598125973,0.0
else's,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0.30848,6,0,elsens,3.671077343725909e-06,-2.1941624598125973,0.0
eventhough,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,-0.0488199999999999,10,0,even though,3.671077343725909e-06,-2.1941624598125973,0.0
speach,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0.3496599999999999,6,0,peach,3.671077343725909e-06,-2.1941624598125973,0.0
absolutly,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0.5955,9,0,absolutely,3.671077343725909e-06,-2.1941624598125973,0.0
genimi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0.14438,6,0,genii,3.671077343725909e-06,-2.1941624598125973,0.0
monitored,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,-0.1959,9,0,monitorred,3.671077343725909e-06,-2.1941624598125973,0.0
ctrl,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0.43892,4,0,curl,3.671077343725909e-06,-2.1941624598125973,0.0
freind,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0.76714,6,0,freing,3.671077343725909e-06,-2.1941624598125973,0.0
multitask,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0.5434,9,0,multitap,3.671077343725909e-06,-2.1941624598125973,0.0
that',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0.1911999999999999,5,0,that,3.671077343725909e-06,-2.1941624598125973,0.0
ispe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,-0.1000399999999999,4,0,ipe,3.671077343725909e-06,-2.1941624598125973,0.0
trustable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0.8513400000000001,9,0,gustable,3.671077343725909e-06,-2.1941624598125973,0.0
writer's,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0.6893800000000001,8,0,writers,3.671077343725909e-06,-2.1941624598125973,0.0
plss,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,-0.00046,4,0,puss,3.671077343725909e-06,-2.1941624598125973,0.0
sorta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0.08238,5,0,sora,3.671077343725909e-06,-2.1941624598125973,0.0
kehta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,-0.01544,5,0,kehua,3.671077343725909e-06,-2.1941624598125973,0.0
discription,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0.15652,11,0,description,3.671077343725909e-06,-2.1941624598125973,0.0
fb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0.17,2,0,fb,3.671077343725909e-06,-2.1941624598125973,0.0
trai,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0.70204,4,0,tai,3.671077343725909e-06,-2.1941624598125973,0.0
saare,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0.39296,5,0,aare,3.671077343725909e-06,-2.1941624598125973,0.0
itne,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0.18468,4,0,ithe,3.671077343725909e-06,-2.1941624598125973,0.0
quetion,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0.2304,7,0,question,3.671077343725909e-06,-2.1941624598125973,0.0
entries,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0.7827799999999999,7,0,entjies,3.671077343725909e-06,-2.1941624598125973,0.0
misinterpreting,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0.1496799999999999,15,0,misinterpretting,3.671077343725909e-06,-2.1941624598125973,0.0
barf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0.8352999999999999,4,0,bar,3.671077343725909e-06,-2.1941624598125973,0.0
json,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,-0.0720199999999999,4,0,son,3.671077343725909e-06,-2.1941624598125973,0.0
taki,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0.12794,4,0,tai,3.671077343725909e-06,-2.1941624598125973,0.0
man's,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0.07152,5,0,mans,3.671077343725909e-06,-2.1941624598125973,0.0
bisa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0.1711,4,0,bis,3.671077343725909e-06,-2.1941624598125973,0.0
ff,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0.70142,2,0,ff,3.671077343725909e-06,-2.1941624598125973,0.0
ilove,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0.76362,5,0,love,3.671077343725909e-06,-2.1941624598125973,0.0
exaggerating,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,-0.27134,12,0,exaggerative,3.671077343725909e-06,-2.1941624598125973,0.0
entha,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0.5574,5,0,mentha,3.671077343725909e-06,-2.1941624598125973,0.0
jk,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0.904,2,0,jk,3.671077343725909e-06,-2.1941624598125973,0.0
inbuilt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0.3221799999999999,7,0,inbuild,3.671077343725909e-06,-2.1941624598125973,0.0
yh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0.3140799999999999,2,0,yh,3.671077343725909e-06,-2.1941624598125973,0.0
ww,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0.89402,2,0,ww,3.671077343725909e-06,-2.1941624598125973,0.0
strongest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0.7574,9,0,strangest,3.671077343725909e-06,-2.1941624598125973,0.0
seperate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0.25472,8,0,separate,3.671077343725909e-06,-2.1941624598125973,0.0
btaya,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0.0295199999999999,5,0,baya,3.671077343725909e-06,-2.1941624598125973,0.0
weve,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0.37286,4,0,wee,3.671077343725909e-06,-2.1941624598125973,0.0
kh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0.46334,2,0,kh,3.671077343725909e-06,-2.1941624598125973,0.0
nn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0.0867599999999999,2,0,nn,3.671077343725909e-06,-2.1941624598125973,0.0
qa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0.0326599999999999,2,0,qa,3.671077343725909e-06,-2.1941624598125973,0.0
benifit,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0.4987199999999999,7,0,benefit,3.671077343725909e-06,-2.1941624598125973,0.0
leti,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0.23994,4,0,let,3.671077343725909e-06,-2.1941624598125973,0.0
upar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0.09648,4,0,par,3.671077343725909e-06,-2.1941624598125973,0.0
saal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0.23744,4,0,aal,3.671077343725909e-06,-2.1941624598125973,0.0
vajah,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0.07224,5,0,rajah,3.671077343725909e-06,-2.1941624598125973,0.0
skta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0.2445599999999999,4,0,sta,3.671077343725909e-06,-2.1941624598125973,0.0
mishears,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,-0.2117,8,0,mishars,3.671077343725909e-06,-2.1941624598125973,0.0
omits,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,-0.3177399999999999,5,0,emits,3.671077343725909e-06,-2.1941624598125973,0.0
dumbed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0.00258,6,0,dubbed,3.671077343725909e-06,-2.1941624598125973,0.0
dm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0.58592,2,0,dm,3.671077343725909e-06,-2.1941624598125973,0.0
karu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0.34744,4,0,kar,3.671077343725909e-06,-2.1941624598125973,0.0
something's,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0.1961,11,0,somethings,3.671077343725909e-06,-2.1941624598125973,0.0
thier,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0.2533999999999999,5,0,tier,3.671077343725909e-06,-2.1941624598125973,0.0
chet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0.44356,4,0,het,3.671077343725909e-06,-2.1941624598125973,0.0
dp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0.40692,2,0,dp,3.671077343725909e-06,-2.1941624598125973,0.0
dd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0.03754,2,0,dd,3.671077343725909e-06,-2.1941624598125973,0.0
gh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0.2909,2,0,gh,3.671077343725909e-06,-2.1941624598125973,0.0
wese,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0.23468,4,0,wee,3.671077343725909e-06,-2.1941624598125973,0.0
karein,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0.18988,6,0,karen,3.671077343725909e-06,-2.1941624598125973,0.0
hp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0.68858,2,0,hp,3.671077343725909e-06,-2.1941624598125973,0.0
sharma,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0.6561600000000001,6,0,shama,3.671077343725909e-06,-2.1941624598125973,0.0
pp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0.35478,2,0,pp,3.671077343725909e-06,-2.1941624598125973,0.0
respons,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0.42116,7,0,respond,3.671077343725909e-06,-2.1941624598125973,0.0
asani,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0.4835,5,0,asana,2.9368618749807267e-06,-2.233284490203081,0.0
jitni,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0.2067,5,0,jinni,2.9368618749807267e-06,-2.233284490203081,0.0
pese,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0.478525,4,0,pes,2.9368618749807267e-06,-2.233284490203081,0.0
gipit,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0.924,5,0,pipit,2.9368618749807267e-06,-2.233284490203081,0.0
hardest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0.6737,7,0,harvest,2.9368618749807267e-06,-2.233284490203081,0.0
utna,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,-0.000675,4,0,uta,2.9368618749807267e-06,-2.233284490203081,0.0
practise,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0.3866,8,0,practice,2.9368618749807267e-06,-2.233284490203081,0.0
bolne,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0.03225,5,0,bone,2.9368618749807267e-06,-2.233284490203081,0.0
usme,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0.342425,4,0,ume,2.9368618749807267e-06,-2.233284490203081,0.0
motions,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0.813125,7,0,motons,2.9368618749807267e-06,-2.233284490203081,0.0
lekar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0.3213749999999999,5,0,lear,2.9368618749807267e-06,-2.233284490203081,0.0
chaiye,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0.12735,6,0,chaise,2.9368618749807267e-06,-2.233284490203081,0.0
definately,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,-0.063,10,0,definitely,2.9368618749807267e-06,-2.233284490203081,0.0
rlly,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0.832125,4,0,ally,2.9368618749807267e-06,-2.233284490203081,0.0
resorted,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,-0.0065999999999999,8,0,retorted,2.9368618749807267e-06,-2.233284490203081,0.0
gamini,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0.40935,6,0,gamin,2.9368618749807267e-06,-2.233284490203081,0.0
useing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0.412775,6,0,using,2.9368618749807267e-06,-2.233284490203081,0.0
chatg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0.23725,5,0,chat,2.9368618749807267e-06,-2.233284490203081,0.0
sexuality,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,-0.3007999999999999,9,0,asexuality,2.9368618749807267e-06,-2.233284490203081,0.0
beter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0.6383,5,0,beer,2.9368618749807267e-06,-2.233284490203081,0.0
beacuse,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0.4836999999999999,7,0,because,2.9368618749807267e-06,-2.233284490203081,0.0
definetly,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,-0.0095749999999999,9,0,refinedly,2.9368618749807267e-06,-2.233284490203081,0.0
reuters,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0.4455,7,0,routers,2.9368618749807267e-06,-2.233284490203081,0.0
chalane,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0.503675,7,0,chalaze,2.9368618749807267e-06,-2.233284490203081,0.0
gmini,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0.551375,5,0,mini,2.9368618749807267e-06,-2.233284490203081,0.0
rogan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0.533775,5,0,roan,2.9368618749807267e-06,-2.233284490203081,0.0
we'd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0.2393,4,0,wed,2.9368618749807267e-06,-2.233284490203081,0.0
youu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0.77815,4,0,you,2.9368618749807267e-06,-2.233284490203081,0.0
excelente,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0.0546,9,0,excedent,2.9368618749807267e-06,-2.233284490203081,0.0
vairi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0.7674,5,0,vari,2.9368618749807267e-06,-2.233284490203081,0.0
utha,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,-0.0689,4,0,uta,2.9368618749807267e-06,-2.233284490203081,0.0
rehta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,-0.029775,5,0,recta,2.9368618749807267e-06,-2.233284490203081,0.0
ganerate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,-0.4019,8,0,generate,2.9368618749807267e-06,-2.233284490203081,0.0
bugging,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,-0.2337,7,0,jugging,2.9368618749807267e-06,-2.233284490203081,0.0
camon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0.316825,5,0,camo,2.9368618749807267e-06,-2.233284490203081,0.0
woah,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0.365325,4,0,wah,2.9368618749807267e-06,-2.233284490203081,0.0
expalin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0.4315249999999999,7,0,explain,2.9368618749807267e-06,-2.233284490203081,0.0
esse,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,-0.050575,4,0,ess,2.9368618749807267e-06,-2.233284490203081,0.0
du,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0.3508,2,0,du,2.9368618749807267e-06,-2.233284490203081,0.0
iz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0.8415750000000001,2,0,iz,2.9368618749807267e-06,-2.233284490203081,0.0
masha,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0.6168,5,0,mash,2.9368618749807267e-06,-2.233284490203081,0.0
automating,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0.394575,10,0,automatic,2.9368618749807267e-06,-2.233284490203081,0.0
gameplay,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0.949025,8,0,gameplan,2.9368618749807267e-06,-2.233284490203081,0.0
gemani,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0.0,6,0,gemini,2.9368618749807267e-06,-2.233284490203081,0.0
dowload,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0.715875,7,0,download,2.9368618749807267e-06,-2.233284490203081,0.0
jeez,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,-0.3659,4,0,jeel,2.9368618749807267e-06,-2.233284490203081,0.0
mantap,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0.0,6,0,manta,2.9368618749807267e-06,-2.233284490203081,0.0
consise,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0.71145,7,0,concise,2.9368618749807267e-06,-2.233284490203081,0.0
gosh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0.448925,4,0,gash,2.9368618749807267e-06,-2.233284490203081,0.0
ky,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0.1083999999999999,2,0,ky,2.9368618749807267e-06,-2.233284490203081,0.0
assistant's,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0.32145,11,0,assistants,2.9368618749807267e-06,-2.233284490203081,0.0
application's,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0.338175,13,0,applications,2.9368618749807267e-06,-2.233284490203081,0.0
umeed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,-0.015875,5,0,meed,2.9368618749807267e-06,-2.233284490203081,0.0
subcription,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,-0.0615499999999999,11,0,subscription,2.9368618749807267e-06,-2.233284490203081,0.0
asistant,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0.686525,8,0,assistant,2.9368618749807267e-06,-2.233284490203081,0.0
jabab,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0.5914,5,0,abab,2.9368618749807267e-06,-2.233284490203081,0.0
quitting,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0.580025,8,0,quiting,2.9368618749807267e-06,-2.233284490203081,0.0
ptsd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0.15905,4,0,psd,2.9368618749807267e-06,-2.233284490203081,0.0
bhout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0.11885,5,0,bout,2.9368618749807267e-06,-2.233284490203081,0.0
visited,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0.31965,7,0,visite,2.9368618749807267e-06,-2.233284490203081,0.0
comparision,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0.6418749999999999,11,0,comparison,2.9368618749807267e-06,-2.233284490203081,0.0
dave,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,-0.06405,4,0,ave,2.9368618749807267e-06,-2.233284490203081,0.0
beacause,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,-0.07185,8,0,because,2.9368618749807267e-06,-2.233284490203081,0.0
contacted,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0.204925,9,0,contactee,2.9368618749807267e-06,-2.233284490203081,0.0
jisme,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0.36965,5,0,jism,2.9368618749807267e-06,-2.233284490203081,0.0
shri,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0.757025,4,0,sari,2.9368618749807267e-06,-2.233284490203081,0.0
humankind,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0.6776,9,0,humanoid,2.9368618749807267e-06,-2.233284490203081,0.0
customise,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0.80645,9,0,customize,2.9368618749807267e-06,-2.233284490203081,0.0
