word,noun,verb,adjective,adverb,auxiliary,compositions,conjunctions,determiners,existential_determiners,modifiers,negative_quantifiers,prepositions,universal_determiners,possessive_determiners,pronouns,frequency,review_count,avg_sentiment,length,confident,resolved_word,relative_frequency,log_relative_frequency,participation_score,open_count,closed_count,word_length,vowel_count,class_type,is_short,has_apostrophe,is_alpha,unique_char_ratio,weighted_sentiment,dbscan_cluster,actual_class
many,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1804,1676,0.3537969512195125,4,1,many,0.0013245247056163,-1.16180826076096,0.2,2,1,4,1,open,True,False,True,1.0,0.707593902439025,0,open
hai,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1798,817,0.2112967741935485,3,1,hai,0.0013201194128038,-1.1623923443240705,0.0,0,0,3,2,ambiguous,True,False,True,1.0,0.422593548387097,0,ambiguous
lot,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1791,1666,0.4907081518704624,3,1,lot,0.0013149799045226,-1.163076243646702,0.2,3,0,3,1,open,True,False,True,1.0,0.9814163037409248,0,open
voice,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1768,1427,0.3031570701357461,5,1,voice,0.0012980929487414,-1.1653423116323858,0.1333333333333333,2,0,5,3,open,False,False,True,1.0,0.6063141402714922,0,open
far,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1761,1676,0.5828617830777952,3,1,far,0.0012929534404602,-1.166037838630305,0.2,3,0,3,1,open,True,False,True,1.0,1.1657235661555905,0,open
he,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1745,1185,0.3091757020057311,2,1,he,0.0012812059929603,-1.1676380528566075,0.1333333333333333,1,1,2,1,closed,True,False,True,1.0,0.6183514040114622,0,closed
always,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1725,1593,0.2931854492753624,6,1,always,0.0012665216835854,-1.1696590810466352,0.0666666666666666,1,0,6,2,open,False,False,True,0.8333333333333334,0.5863708985507248,0,open
know,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1721,1592,0.3544892504357925,4,1,know,0.0012635848217104,-1.1700660974895372,0.1333333333333333,2,0,4,1,open,True,False,True,1.0,0.708978500871585,0,open
i've,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1697,1540,0.4461558043606361,4,1,i've,0.0012459636504605,-1.1725282409951343,0.0,0,0,4,2,ambiguous,True,True,False,1.0,0.8923116087212722,0,ambiguous
well,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1693,1621,0.560815121086827,4,1,well,0.0012430267885855,-1.1729419810196842,0.2666666666666666,4,0,4,1,open,True,False,True,0.75,1.121630242173654,0,open
wrong,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1692,1468,-0.3122265957446812,5,1,wrong,0.0012422925731168,-1.173045568765113,0.2666666666666666,4,0,5,1,open,False,False,True,1.0,-0.6244531914893624,-1,open
nice,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1679,1493,0.7034486003573549,4,1,nice,0.0012327477720231,-1.174397808813344,0.1333333333333333,2,0,4,2,open,True,False,True,1.0,1.4068972007147098,0,open
new,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1615,1470,0.3620628482972132,3,1,new,0.0011857579820234,-1.18121143145647,0.1333333333333333,2,0,3,1,open,True,False,True,1.0,0.7241256965944264,0,open
still,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1601,1507,0.2316886321049343,5,1,still,0.001175478965461,-1.1827378786340628,0.2666666666666666,4,0,5,1,open,False,False,True,0.8,0.4633772642098686,0,open
most,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1601,1515,0.4060770768269835,4,1,most,0.001175478965461,-1.1827378786340628,0.1333333333333333,2,0,4,1,open,True,False,True,1.0,0.812154153653967,0,open
thank,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1586,1484,0.7501752837326616,5,1,thank,0.0011644657334298,-1.1843882415018174,0.1333333333333333,2,0,5,1,open,False,False,True,1.0,1.5003505674653232,0,open
something,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1563,1430,0.1879227127319259,9,1,something,0.0011475787776487,-1.1869493615722664,0.2666666666666666,2,1,9,3,open,False,False,True,1.0,0.3758454254638518,0,open
say,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1555,1440,0.3005011575562706,3,1,say,0.0011417050538987,-1.1878490287371597,0.2,3,0,3,1,open,True,False,True,1.0,0.6010023151125412,0,open
easy,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1540,1492,0.75849201298701,4,1,easy,0.0011306918218675,-1.1895484499981788,0.1333333333333333,2,0,4,2,open,True,False,True,1.0,1.51698402597402,0,open
does,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1536,1411,0.1982319010416666,4,1,does,0.0011277549599925,-1.190004424908094,0.2,2,1,4,2,open,True,False,True,1.0,0.3964638020833332,0,open
phone,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1521,1268,0.0838733070348457,5,1,phone,0.0011167417279614,-1.1917249711406914,0.0666666666666666,1,0,5,2,open,False,False,True,1.0,0.1677466140696914,0,open
think,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1490,1403,0.479731275167785,5,1,think,0.0010939810484303,-1.1953351882924297,0.1333333333333333,2,0,5,1,open,False,False,True,1.0,0.95946255033557,0,open
version,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1484,1246,0.3248683288409702,7,1,version,0.0010895757556178,-1.196042609241617,0.0666666666666666,1,0,7,3,open,False,False,True,1.0,0.6497366576819404,0,open
anything,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1463,1365,0.3605200956937798,8,1,anything,0.0010741572307742,-1.1985413059872465,0.2,2,1,8,2,open,False,False,True,0.875,0.7210401913875596,0,open
bad,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1442,1280,-0.3571775312066584,3,1,bad,0.0010587387059305,-1.2010761297185988,0.2,3,0,3,1,open,True,False,True,1.0,-0.7143550624133168,-1,open
question,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1437,1278,0.2120380654140574,8,1,question,0.0010550676285868,-1.2016850996050388,0.1333333333333333,2,0,8,4,open,False,False,True,1.0,0.4240761308281148,0,open
experience,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1423,1371,0.347454743499649,10,1,experience,0.0010447886120243,-1.2034015549629828,0.1333333333333333,2,0,10,5,open,False,False,True,0.7,0.694909486999298,0,open
tool,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1408,1311,0.5735928267045446,4,1,tool,0.0010337753799932,-1.2052594556488787,0.1333333333333333,2,0,4,2,open,True,False,True,0.75,1.1471856534090892,0,open
thing,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1404,1340,0.3042352564102571,5,1,thing,0.0010308385181182,-1.2057582390693322,0.0666666666666666,1,0,5,1,open,False,False,True,1.0,0.6084705128205142,0,open
life,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1399,1290,0.5934251608291623,4,1,life,0.0010271674407745,-1.2063837204820838,0.0666666666666666,1,0,4,2,open,True,False,True,1.0,1.1868503216583246,0,open
makes,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1396,1355,0.4017700573065908,5,1,makes,0.0010249647943682,-1.2067600832470913,0.1333333333333333,2,0,5,2,open,False,False,True,1.0,0.8035401146131816,0,open
sometimes,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1366,1253,0.2564346998535868,9,1,sometimes,0.0010029383303059,-1.2105688265307124,0.0666666666666666,1,0,9,4,open,False,False,True,0.6666666666666666,0.5128693997071736,0,open
without,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1335,1296,0.285305842696629,7,1,without,0.0009801776507748,-1.2145934311502582,0.1333333333333333,1,1,7,3,closed,False,False,True,0.8571428571428571,0.570611685393258,0,closed
day,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1326,1076,0.41353491704374,3,1,day,0.0009735697115561,-1.2157793810209971,0.0666666666666666,1,0,3,1,open,True,False,True,1.0,0.82706983408748,0,open
should,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1316,1204,0.3320230243161097,6,1,should,0.0009662275568686,-1.2171065808036294,0.1333333333333333,1,0,6,2,open,False,False,True,1.0,0.6640460486322194,0,open
search,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1281,1160,0.4263709601873541,6,1,search,0.0009405300154625,-1.221832534170242,0.1333333333333333,2,0,6,2,open,False,False,True,1.0,0.8527419203747082,0,open
limit,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1269,1031,0.1777302600472812,5,1,limit,0.0009317194298376,-1.2234826381537245,0.1333333333333333,2,0,5,2,open,False,False,True,0.8,0.3554605200945624,0,open
problem,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1268,1170,0.0973616719242903,7,1,problem,0.0009309852143688,-1.223620850422639,0.0666666666666666,1,0,7,2,open,False,False,True,1.0,0.1947233438485806,0,open
had,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1256,1154,0.282767436305733,3,1,had,0.0009221746287439,-1.2252879525625395,0.0666666666666666,0,1,3,1,closed,True,False,True,1.0,0.565534872611466,0,closed
images,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1245,1087,0.3378874698795182,6,1,images,0.0009140982585877,-1.2268301814551072,0.1333333333333333,2,0,6,3,open,False,False,True,1.0,0.6757749397590364,0,open
understand,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1231,1157,0.4160693744922834,10,1,understand,0.0009038192420253,-1.22881284519879,0.0666666666666666,1,0,10,3,open,False,False,True,0.8,0.8321387489845667,0,open
could,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1192,1117,0.4430925335570468,5,1,could,0.0008751848387442,-1.2344572186829137,0.0666666666666666,0,0,5,2,ambiguous,False,False,True,1.0,0.8861850671140936,0,ambiguous
research,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1174,1070,0.5028865417376496,8,1,research,0.0008619689603068,-1.237124895317649,0.1333333333333333,2,0,8,3,open,False,False,True,0.75,1.0057730834752991,0,open
again,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1171,961,0.0028433817250214,5,1,again,0.0008597663139006,-1.2375734812869936,0.0666666666666666,1,0,5,3,open,False,False,True,0.8,0.0056867634500428,0,open
assistant,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1169,1044,0.4815709153122331,9,1,assistant,0.0008582978829631,-1.23787317752072,0.1333333333333333,2,0,9,3,open,False,False,True,0.5555555555555556,0.9631418306244662,0,open
go,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1168,1105,0.3647456335616438,2,1,go,0.0008575636674943,-1.23802321796979,0.2,3,0,2,1,open,True,False,True,1.0,0.7294912671232876,0,open
never,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1162,1087,0.2161831325301204,5,1,never,0.0008531583746819,-1.2389261671967635,0.1333333333333333,1,0,5,2,open,False,False,True,0.8,0.4323662650602408,0,open
apps,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1142,1057,0.4539169001751318,4,1,apps,0.0008384740653069,-1.2419700327847387,0.0666666666666666,1,0,4,1,open,True,False,True,0.75,0.9078338003502636,0,open
working,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1107,1028,0.2091573622402888,7,1,working,0.0008127765239009,-1.2474273687973985,0.2,3,0,7,2,open,False,False,True,1.0,0.4183147244805776,0,open
friend,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1104,1029,0.8342634963768105,6,1,friend,0.0008105738774946,-1.2479031418276032,0.0666666666666666,1,0,6,2,open,False,False,True,1.0,1.668526992753621,0,open
who,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1096,1028,0.507988138686131,3,1,who,0.0008047001537447,-1.2491782183862543,0.2,1,1,3,1,closed,True,False,True,1.0,1.015976277372262,0,closed
people,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1081,998,0.3322746530989818,6,1,people,0.0007936869217135,-1.2515942729833545,0.1333333333333333,2,0,6,3,open,False,False,True,0.6666666666666666,0.6645493061979636,0,open
back,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1078,1006,0.2106924860853432,4,1,back,0.0007914842753073,-1.2520815051284468,0.2666666666666666,4,0,4,1,open,True,False,True,1.0,0.4213849721706864,0,open
accurate,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1078,1050,0.4862200371057517,8,1,accurate,0.0007914842753073,-1.2520815051284468,0.0666666666666666,1,0,8,4,open,False,False,True,0.75,0.9724400742115034,0,open
same,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1078,972,0.1614171614100187,4,1,same,0.0007914842753073,-1.2520815051284468,0.1333333333333333,2,0,4,2,open,True,False,True,1.0,0.3228343228200374,0,open
asked,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1074,975,0.059110242085661,5,1,asked,0.0007885474134323,-1.2527332614702515,0.0666666666666666,1,0,5,2,open,False,False,True,1.0,0.118220484171322,0,open
subscription,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1062,900,0.0593652542372881,12,1,subscription,0.0007797368278073,-1.254703195161947,0.0666666666666666,1,0,12,4,open,False,False,True,0.8333333333333334,0.1187305084745762,-1,open
learning,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1056,1026,0.655173674242424,8,1,learning,0.0007753315349949,-1.2556965250374903,0.1333333333333333,2,0,8,3,open,False,False,True,0.875,1.310347348484848,0,open
fast,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1050,1025,0.5887284761904761,4,1,fast,0.0007709262421824,-1.2566955149428656,0.2666666666666666,4,0,4,1,open,True,False,True,1.0,1.1774569523809522,0,open
user,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1043,948,0.341800958772771,4,1,user,0.0007657867339012,-1.2578682434226978,0.0666666666666666,1,0,4,2,open,True,False,True,1.0,0.683601917545542,0,open
recommend,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1039,1023,0.6342954764196351,9,1,recommend,0.0007628498720262,-1.2585419128549769,0.0666666666666666,1,0,9,3,open,False,False,True,0.7777777777777778,1.2685909528392703,0,open
works,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1039,1003,0.4244647738209812,5,1,works,0.0007628498720262,-1.2585419128549769,0.1333333333333333,2,0,5,1,open,False,False,True,1.0,0.8489295476419624,0,open
conversation,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1028,909,0.3064179961089496,12,1,conversation,0.00075477350187,-1.2604079631700806,0.0666666666666666,1,0,12,5,open,False,False,True,0.8333333333333334,0.6128359922178992,-1,open
giving,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1026,970,0.3076276803118904,6,1,giving,0.0007533050709325,-1.2607493892839006,0.2,3,0,6,2,open,False,False,True,0.6666666666666666,0.6152553606237808,0,open
over,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1018,876,0.1877723968565815,4,1,over,0.0007474313471825,-1.2621217818418269,0.2666666666666666,3,1,4,2,open,True,False,True,1.0,0.375544793713163,0,open
right,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1017,954,0.3135662733529992,5,1,right,0.0007466971317138,-1.2622940887392715,0.2666666666666666,4,0,5,1,open,False,False,True,1.0,0.6271325467059984,0,open
first,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1011,963,0.3347522255192883,5,1,first,0.0007422918389013,-1.2633315015533786,0.2,3,0,5,1,open,False,False,True,1.0,0.6695044510385766,0,open
create,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1010,925,0.4437382178217818,6,1,create,0.0007415576234326,-1.2635050020663388,0.0666666666666666,1,0,6,3,open,False,False,True,0.8333333333333334,0.8874764356435636,0,open
keep,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1007,970,0.3764797418073485,4,1,keep,0.0007393549770263,-1.264026536176372,0.1333333333333333,2,0,4,2,open,True,False,True,0.75,0.752959483614697,0,open
fix,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,998,948,0.113521643286573,3,1,fix,0.0007327470378076,-1.2656005121207543,0.1333333333333333,2,0,3,1,open,True,False,True,1.0,0.227043286573146,0,open
them,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,996,913,0.3248401606425705,4,1,them,0.0007312786068702,-1.2659522118455913,0.0666666666666666,0,1,4,1,closed,True,False,True,1.0,0.649680321285141,0,closed
times,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,987,939,0.1146479229989866,5,1,times,0.0007246706676514,-1.267543650192241,0.1333333333333333,2,0,5,2,open,False,False,True,1.0,0.2292958459979732,0,open
long,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,987,928,0.2568837892603855,4,1,long,0.0007246706676514,-1.267543650192241,0.2,3,0,4,1,open,True,False,True,1.0,0.513767578520771,0,open
us,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,976,851,0.4497669057377055,2,1,us,0.0007165942974952,-1.269508566117802,0.0666666666666666,0,1,2,1,closed,True,False,True,1.0,0.899533811475411,0,closed
thanks,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,975,940,0.7489381538461539,6,1,thanks,0.0007158600820265,-1.2696882916630523,0.1333333333333333,2,0,6,1,open,False,False,True,1.0,1.4978763076923078,0,open
worst,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,968,862,-0.5350271694214882,5,1,worst,0.0007107205737453,-1.2709515557782751,0.2666666666666666,4,0,5,1,open,False,False,True,1.0,-1.0700543388429764,-1,open
into,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,967,920,0.3820186142709416,4,1,into,0.0007099863582765,-1.2711327674264885,0.0666666666666666,0,1,4,2,closed,True,False,True,1.0,0.7640372285418832,0,closed
feature,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,964,859,0.46040643153527,7,1,feature,0.0007077837118703,-1.2716775288819884,0.0666666666666666,1,0,7,4,open,False,False,True,0.8571428571428571,0.92081286307054,0,open
making,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,963,922,0.3752310488058155,6,1,making,0.0007070494964016,-1.2718594928360891,0.1333333333333333,2,0,6,2,open,False,False,True,1.0,0.750462097611631,0,open
star,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,948,871,0.1757255274261606,4,1,star,0.0006960362643704,-1.2746118610431272,0.2,3,0,4,1,open,True,False,True,1.0,0.3514510548523212,0,open
responses,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,939,878,0.4334190628328011,9,1,responses,0.0006894283251517,-1.2762842640650067,0.0666666666666666,1,0,9,3,open,False,False,True,0.6666666666666666,0.8668381256656023,0,open
data,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,937,823,0.1699033084311633,4,1,data,0.0006879598942142,-1.2766580856438126,0.0666666666666666,1,0,4,2,open,True,False,True,0.75,0.3398066168623266,0,open
update,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,931,831,0.1174554242749731,6,1,update,0.0006835546014017,-1.2777843566735896,0.1333333333333333,2,0,6,3,open,False,False,True,1.0,0.2349108485499462,0,open
while,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,928,900,0.2964054956896552,5,1,while,0.0006813519549955,-1.2783502170487366,0.1333333333333333,1,1,5,2,closed,False,False,True,1.0,0.5928109913793104,0,closed
response,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,921,843,0.2973059717698155,8,1,response,0.0006762124467143,-1.2796777039514258,0.0666666666666666,1,0,8,3,open,False,False,True,0.75,0.594611943539631,0,open
see,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,917,868,0.3606729552889865,3,1,see,0.0006732755848393,-1.280440805282548,0.2,3,0,3,2,open,True,False,True,0.6666666666666666,0.721345910577973,0,open
got,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,911,857,0.2234342480790339,3,1,got,0.0006688702920268,-1.281591721367738,0.0666666666666666,1,0,3,1,open,True,False,True,1.0,0.4468684961580678,0,open
stars,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,903,851,0.4255650055370991,5,1,stars,0.0006629965682768,-1.2831381239316797,0.1333333333333333,2,0,5,1,open,False,False,True,0.8,0.8511300110741982,0,open
feel,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,898,849,0.5531902004454345,4,1,feel,0.0006593254909331,-1.284111598137517,0.1333333333333333,2,0,4,2,open,True,False,True,0.75,1.106380400890869,0,open
before,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,898,858,0.2223644766146991,6,1,before,0.0006593254909331,-1.284111598137517,0.1333333333333333,1,1,6,3,closed,False,False,True,0.8333333333333334,0.4447289532293982,0,closed
photo,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,896,693,0.2718483258928568,5,1,photo,0.0006578570599956,-1.284502506335222,0.0666666666666666,1,0,5,2,open,False,False,True,0.8,0.5436966517857136,0,open
find,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,892,853,0.4515521300448428,4,1,find,0.0006549201981207,-1.2852869472592583,0.1333333333333333,2,0,4,1,open,True,False,True,1.0,0.9031042600896856,0,open
made,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,890,844,0.2915326966292138,4,1,made,0.0006534517671832,-1.2856804878376022,0.2,3,0,4,2,open,True,False,True,1.0,0.5830653932584275,0,open
excellent,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,890,852,0.7505323595505623,9,1,excellent,0.0006534517671832,-1.2856804878376022,0.0666666666666666,1,0,9,3,open,False,False,True,0.6666666666666666,1.5010647191011246,0,open
being,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,888,838,0.2738155405405408,5,1,being,0.0006519833362457,-1.2860749137723235,0.2,2,1,5,2,open,False,False,True,1.0,0.5476310810810816,0,open
actually,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,884,828,0.4343186651583716,8,1,actually,0.0006490464743707,-1.286866437708341,0.0666666666666666,1,0,8,3,open,False,False,True,0.75,0.8686373303167432,0,open
simple,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,878,838,0.254084851936219,6,1,simple,0.0006446411815582,-1.2880604644849212,0.1333333333333333,2,0,6,2,open,False,False,True,1.0,0.508169703872438,0,open
real,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,877,827,0.4506932725199546,4,1,real,0.0006439069660895,-1.2882602619470434,0.2,3,0,4,2,open,True,False,True,1.0,0.9013865450399092,0,open
tell,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,877,797,0.2545600912200682,4,1,tell,0.0006439069660895,-1.2882602619470434,0.1333333333333333,2,0,4,1,open,True,False,True,0.75,0.5091201824401363,0,open
model,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,866,737,0.3395160508083142,5,1,model,0.0006358305959333,-1.2904731941312266,0.2,3,0,5,2,open,False,False,True,1.0,0.6790321016166284,0,open
off,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,860,794,0.0950458139534881,3,1,off,0.0006314253031208,-1.2916921254887557,0.1333333333333333,2,0,3,1,open,True,False,True,0.6666666666666666,0.1900916279069762,0,open
talk,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,857,786,0.4471684947491253,4,1,talk,0.0006292226567146,-1.292304783959744,0.1333333333333333,2,0,4,1,open,True,False,True,1.0,0.8943369894982506,0,open
keeps,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,855,812,0.1032608187134502,5,1,keeps,0.0006277542257771,-1.2927144155807606,0.1333333333333333,2,0,5,2,open,False,False,True,0.8,0.2065216374269004,0,open
able,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,834,788,0.3436637889688249,4,1,able,0.0006123357009334,-1.2970743410667886,0.0666666666666666,1,0,4,2,open,True,False,True,1.0,0.6873275779376498,0,open
text,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,833,686,0.2058929171668667,4,1,text,0.0006116014854647,-1.2972846857279383,0.0666666666666666,1,0,4,1,open,True,False,True,0.75,0.4117858343337334,0,open
tried,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,828,780,0.205375966183575,5,1,tried,0.000607930408121,-1.2983402112162148,0.1333333333333333,2,0,5,2,open,False,False,True,1.0,0.41075193236715,0,open
having,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,826,804,0.4512368038740917,6,1,having,0.0006064619771835,-1.2987642072004633,0.1333333333333333,2,0,6,2,open,False,False,True,1.0,0.9024736077481834,0,open
their,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,826,747,0.3009569007263923,5,1,their,0.0006064619771835,-1.2987642072004633,0.0666666666666666,0,0,5,2,ambiguous,False,False,True,1.0,0.6019138014527846,0,ambiguous
application,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,813,704,0.4274517835178352,11,1,application,0.0005969171760898,-1.3015454605255428,0.0666666666666666,1,0,11,5,open,False,False,True,0.7272727272727273,0.8549035670356704,0,open
features,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,811,757,0.4917726263871769,8,1,features,0.0005954487451523,-1.3019772889557717,0.0666666666666666,1,0,8,4,open,False,False,True,0.875,0.9835452527743538,0,open
download,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,808,724,0.2562495049504949,8,1,download,0.0005932460987461,-1.3026270324568228,0.1333333333333333,2,0,8,3,open,False,False,True,0.75,0.5124990099009898,0,open
different,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,804,742,0.355137935323383,9,1,different,0.0005903092368711,-1.3034971198706014,0.1333333333333333,2,0,9,3,open,False,False,True,0.7777777777777778,0.710275870646766,0,open
needs,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,803,763,0.3645890410958904,5,1,needs,0.0005895750214023,-1.3037153180991865,0.2,3,0,5,2,open,False,False,True,0.8,0.7291780821917808,0,open
u,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,793,591,0.4369093316519546,1,1,u,0.0005822328667149,-1.3059123675777728,0.1333333333333333,2,0,1,1,open,True,False,True,1.0,0.8738186633039092,0,open
money,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,789,704,0.0181541191381495,5,1,money,0.0005792960048399,-1.306798954822543,0.0666666666666666,1,0,5,2,open,False,False,True,1.0,0.036308238276299,0,open
