word,noun,verb,adjective,adverb,auxiliary,compositions,conjunctions,determiners,existential_determiners,modifiers,negative_quantifiers,prepositions,universal_determiners,possessive_determiners,pronouns,frequency,review_count,avg_sentiment,length,confident,resolved_word,relative_frequency,double_log_freq,participation_score,open_count,closed_count,word_length,vowel_count,class_type,is_short,has_apostrophe,is_alpha,unique_char_ratio,weighted_sentiment
lekin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,62,0.1064985915492957,5,0,levin,5.21292982809079e-05,0.6828765594899542,0.0,0,0,5,2,ambiguous,False,False,True,1.0,0.2129971830985914
shouldn't,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,70,0.1305028571428571,9,1,shouldn't,5.139508281216272e-05,0.6823727633956729,0.0,0,0,9,2,ambiguous,False,True,False,1.0,0.2610057142857142
mai,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,57,0.2454485714285714,3,1,mai,5.139508281216272e-05,0.6823727633956729,0.0,0,0,3,2,ambiguous,True,False,True,1.0,0.4908971428571428
we're,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,68,0.3337289855072464,5,0,were,5.066086734341754e-05,0.6818596751944429,0.0,0,0,5,2,ambiguous,False,True,False,0.8,0.6674579710144928
sakte,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,47,0.4925691176470587,5,0,sate,4.9926651874672354e-05,0.6813369800735739,0.0,0,0,5,2,ambiguous,False,False,True,1.0,0.9851382352941174
y'all,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,57,0.2459264705882353,5,1,y'all,4.9926651874672354e-05,0.6813369800735739,0.0,0,0,5,1,ambiguous,False,True,False,0.8,0.4918529411764706
sath,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,37,-0.2016626865671641,4,0,sat,4.9192436405927176e-05,0.6808043476166022,0.0,0,0,4,1,ambiguous,True,False,True,1.0,-0.4033253731343282
jyada,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,49,0.3860878787878788,5,1,jyada,4.845822093718199e-05,0.6802614307792342,0.0,0,0,5,2,ambiguous,False,False,True,0.8,0.7721757575757576
matters,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,63,0.4790651515151516,7,0,mattes,4.845822093718199e-05,0.6802614307792342,0.0,0,0,7,2,ambiguous,False,False,True,0.8571428571428571,0.9581303030303032
kiya,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,58,0.2372046153846154,4,0,kia,4.772400546843681e-05,0.6797078647811866,0.0,0,0,4,2,ambiguous,True,False,True,1.0,0.4744092307692308
meri,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,58,0.2361078125,4,0,peri,4.698978999969163e-05,0.6791432659055908,0.0,0,0,4,2,ambiguous,True,False,True,1.0,0.472215625
upon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,60,0.397960655737705,4,0,jupon,4.4787143593456085e-05,0.6773791226501839,0.0,0,0,4,2,ambiguous,True,False,True,1.0,0.79592131147541
bekar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,54,-0.069165,5,0,beka,4.40529281247109e-05,0.6767661283438605,0.0,0,0,5,2,ambiguous,False,False,True,1.0,-0.13833
iam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,56,0.4064716666666667,3,1,iam,4.40529281247109e-05,0.6767661283438605,0.0,0,0,3,2,ambiguous,True,False,True,1.0,0.8129433333333334
holi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,33,0.7314220338983051,4,0,holt,4.331871265596572e-05,0.6761398487645733,0.0,0,0,4,2,ambiguous,True,False,True,1.0,1.4628440677966101
atleast,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,57,0.3364237288135594,7,0,at least,4.331871265596572e-05,0.6761398487645733,0.0,0,0,7,3,ambiguous,False,False,True,0.7142857142857143,0.6728474576271188
jata,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,53,0.1302694915254237,4,0,jat,4.331871265596572e-05,0.6761398487645733,0.0,0,0,4,2,ambiguous,True,False,True,0.75,0.2605389830508474
she's,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,47,0.6071793103448277,5,1,she's,4.2584497187220536e-05,0.6754997548619163,0.0,0,0,5,1,ambiguous,False,True,False,0.8,1.2143586206896555
hasn't,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,57,0.1433824561403509,6,1,hasn't,4.185028171847536e-05,0.6748452867147411,0.0,0,0,6,1,ambiguous,False,True,False,1.0,0.2867649122807018
ux,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,51,0.1644122807017544,2,0,ux,4.185028171847536e-05,0.6748452867147411,0.0,0,0,2,1,ambiguous,True,False,True,1.0,0.3288245614035088
notifications,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,43,0.2230964912280702,13,1,notifications,4.185028171847536e-05,0.6748452867147411,0.0,0,0,13,6,ambiguous,False,False,True,0.6153846153846154,0.4461929824561404
texts,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,57,0.1664403508771929,5,1,texts,4.185028171847536e-05,0.6748452867147411,0.0,0,0,5,1,ambiguous,False,False,True,0.8,0.3328807017543858
ise,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,54,0.1911421052631579,3,1,ise,4.185028171847536e-05,0.6748452867147411,0.0,0,0,3,2,ambiguous,True,False,True,1.0,0.3822842105263158
towards,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,54,0.4506482142857142,7,1,towards,4.111606624973017e-05,0.6741758511411072,0.0,0,0,7,2,ambiguous,False,False,True,1.0,0.9012964285714284
discuss,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,52,0.4942767857142857,7,1,discuss,4.111606624973017e-05,0.6741758511411072,0.0,0,0,7,2,ambiguous,False,False,True,0.7142857142857143,0.9885535714285714
precision,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,54,0.5827909090909089,9,0,prevision,4.0381850780984994e-05,0.6734908190761342,0.0,0,0,9,4,ambiguous,False,False,True,0.8888888888888888,1.1655818181818178
diya,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,51,0.2643745454545455,4,0,diva,4.0381850780984994e-05,0.6734908190761342,0.0,0,0,4,2,ambiguous,True,False,True,1.0,0.528749090909091
isnt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,53,0.1273407407407407,4,1,isn't,3.964763531223981e-05,0.6727895226904915,0.0,0,0,4,1,ambiguous,True,False,True,1.0,0.2546814814814814
decisions,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,54,0.4939722222222222,9,1,decisions,3.964763531223981e-05,0.6727895226904915,0.0,0,0,9,4,ambiguous,False,False,True,0.7777777777777778,0.9879444444444444
isse,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,51,0.1856603773584905,4,0,sise,3.891341984349463e-05,0.672071252218482,0.0,0,0,4,2,ambiguous,True,False,True,0.75,0.371320754716981
require,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,53,0.2114603773584905,7,0,requite,3.891341984349463e-05,0.672071252218482,0.0,0,0,7,4,ambiguous,False,False,True,0.7142857142857143,0.422920754716981
accha,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,47,0.3062132075471698,5,0,accra,3.891341984349463e-05,0.672071252218482,0.0,0,0,5,2,ambiguous,False,False,True,0.6,0.6124264150943396
toh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,42,0.1580730769230769,3,1,toh,3.8179204374749446e-05,0.6713352524602902,0.0,0,0,3,1,ambiguous,True,False,True,1.0,0.3161461538461538
itna,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,41,0.1536615384615384,4,0,ita,3.8179204374749446e-05,0.6713352524602902,0.0,0,0,4,2,ambiguous,True,False,True,1.0,0.3073230769230768
jawab,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,45,0.1080509803921568,5,0,jawan,3.744498890600427e-05,0.6705807189178685,0.0,0,0,5,2,ambiguous,False,False,True,0.8,0.2161019607843136
smartest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,50,0.728537254901961,8,1,smartest,3.744498890600427e-05,0.6705807189178685,0.0,0,0,8,2,ambiguous,False,False,True,0.75,1.457074509803922
bilkul,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,43,0.2057215686274509,6,1,bilkul,3.744498890600427e-05,0.6705807189178685,0.0,0,0,6,2,ambiguous,False,False,True,0.8333333333333334,0.4114431372549018
kaam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,45,0.139656,4,0,aam,3.671077343725908e-05,0.6698067935179771,0.0,0,0,4,2,ambiguous,True,False,True,0.75,0.279312
kabhi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,33,0.0976539999999999,5,1,kabhi,3.671077343725908e-05,0.6698067935179771,0.0,0,0,5,2,ambiguous,False,False,True,1.0,0.1953079999999998
achha,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,40,0.2399339999999999,5,1,achha,3.671077343725908e-05,0.6698067935179771,0.0,0,0,5,2,ambiguous,False,False,True,0.6,0.4798679999999998
gmail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,40,0.231978,5,0,mail,3.671077343725908e-05,0.6698067935179771,0.0,0,0,5,2,ambiguous,False,False,True,1.0,0.463956
omg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,50,0.4082699999999999,3,1,omg,3.671077343725908e-05,0.6698067935179771,0.0,0,0,3,1,ambiguous,True,False,True,1.0,0.8165399999999998
gotta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,49,0.5400653061224489,5,0,rotta,3.5976557968513904e-05,0.6690125598689335,0.0,0,0,5,2,ambiguous,False,False,True,0.8,1.0801306122448977
rha,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,35,-0.0941333333333333,3,1,rha,3.5242342499768725e-05,0.6681970379894457,0.0,0,0,3,1,ambiguous,True,False,True,1.0,-0.1882666666666666
gemini's,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,46,0.3797978723404256,8,0,geminis,3.450812703102354e-05,0.6673591784382801,0.0,0,0,8,3,ambiguous,False,True,False,0.875,0.7595957446808512
siri,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,43,0.50611914893617,4,0,sir,3.450812703102354e-05,0.6673591784382801,0.0,0,0,4,2,ambiguous,True,False,True,0.75,1.01223829787234
informations,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,44,0.3304148936170214,12,1,informations,3.450812703102354e-05,0.6673591784382801,0.0,0,0,12,5,ambiguous,False,False,True,0.75,0.6608297872340428
abhi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,42,0.0677744680851064,4,0,ahi,3.450812703102354e-05,0.6673591784382801,0.0,0,0,4,2,ambiguous,True,False,True,1.0,0.1355489361702128
abilities,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,46,0.5504234042553191,9,0,habilities,3.450812703102354e-05,0.6673591784382801,0.0,0,0,9,5,ambiguous,False,False,True,0.7777777777777778,1.1008468085106382
google's,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,46,0.3210361702127659,8,0,googles,3.450812703102354e-05,0.6673591784382801,0.0,0,0,8,3,ambiguous,False,True,False,0.75,0.6420723404255319
kisi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,42,0.2480673913043479,4,0,kish,3.377391156227836e-05,0.6664978557621422,0.0,0,0,4,2,ambiguous,True,False,True,0.75,0.4961347826086958
chatgbt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,38,0.6034978260869566,7,1,chatgbt,3.377391156227836e-05,0.6664978557621422,0.0,0,0,7,1,ambiguous,False,False,True,0.8571428571428571,1.2069956521739131
youre,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,42,0.2976434782608695,5,1,you're,3.377391156227836e-05,0.6664978557621422,0.0,0,0,5,3,ambiguous,False,False,True,1.0,0.595286956521739
ap,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,43,0.2923826086956522,2,0,ap,3.377391156227836e-05,0.6664978557621422,0.0,0,0,2,1,ambiguous,True,False,True,1.0,0.5847652173913044
chij,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,33,0.3759086956521739,4,0,chi,3.377391156227836e-05,0.6664978557621422,0.0,0,0,4,1,ambiguous,True,False,True,1.0,0.7518173913043478
bakwas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,41,0.0791866666666666,6,1,bakwas,3.303969609353318e-05,0.6656118611656676,0.0,0,0,6,2,ambiguous,False,False,True,0.8333333333333334,0.1583733333333332
memories,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,36,0.5044454545454544,8,0,memorizes,3.2305480624788e-05,0.664699894291389,0.0,0,0,8,4,ambiguous,False,False,True,0.75,1.0088909090909088
whoever,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,44,44,0.5863045454545456,7,1,whoever,3.2305480624788e-05,0.664699894291389,0.0666666666666666,0,0,7,3,ambiguous,False,False,True,0.8571428571428571,1.1726090909090912
galat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,39,-0.0298568181818181,5,0,gala,3.2305480624788e-05,0.664699894291389,0.0,0,0,5,2,ambiguous,False,False,True,0.8,-0.0597136363636362
baar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,31,-0.025715909090909,4,0,bar,3.2305480624788e-05,0.664699894291389,0.0,0,0,4,2,ambiguous,True,False,True,0.75,-0.051431818181818
discoveries,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,44,0.6098181818181817,11,0,discoverees,3.2305480624788e-05,0.664699894291389,0.0,0,0,11,5,ambiguous,False,False,True,0.7272727272727273,1.2196363636363634
improves,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,44,0.7657636363636364,8,0,improvs,3.2305480624788e-05,0.664699894291389,0.0,0,0,8,3,ambiguous,False,False,True,1.0,1.5315272727272728
themselves,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,43,43,0.4016395348837209,10,1,themselves,3.157126515604281e-05,0.6637605539783985,0.0666666666666666,0,1,10,3,ambiguous,False,False,True,0.7,0.8032790697674418
everybody,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,43,42,0.5429,9,1,everybody,3.157126515604281e-05,0.6637605539783985,0.0666666666666666,0,1,9,3,ambiguous,False,False,True,0.7777777777777778,1.0858
whatsapp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,40,0.4754465116279069,8,1,whatsapp,3.157126515604281e-05,0.6637605539783985,0.0,0,0,8,2,ambiguous,False,False,True,0.75,0.9508930232558138
sabse,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,39,0.2552285714285713,5,0,sable,3.0837049687297635e-05,0.6627923278454898,0.0,0,0,5,2,ambiguous,False,False,True,0.8,0.5104571428571426
badhiya,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,32,0.2190880952380952,7,1,badhiya,3.0837049687297635e-05,0.6627923278454898,0.0,0,0,7,3,ambiguous,False,False,True,0.8571428571428571,0.4381761904761904
freaking,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,41,-0.096947619047619,8,0,breaking,3.0837049687297635e-05,0.6627923278454898,0.0,0,0,8,3,ambiguous,False,False,True,1.0,-0.193895238095238
wifi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,39,-0.0108547619047619,4,0,wiki,3.0837049687297635e-05,0.6627923278454898,0.0,0,0,4,2,ambiguous,True,False,True,0.75,-0.0217095238095238
trending,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,42,0.57505,8,0,rending,3.0837049687297635e-05,0.6627923278454898,0.0,0,0,8,2,ambiguous,False,False,True,0.875,1.1501
purchased,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,41,0.1452142857142857,9,0,purchase,3.0837049687297635e-05,0.6627923278454898,0.0,0,0,9,3,ambiguous,False,False,True,1.0,0.2904285714285714
acche,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,29,0.4126951219512194,5,0,ache,3.010283421855245e-05,0.6617935805169496,0.0,0,0,5,2,ambiguous,False,False,True,0.8,0.8253902439024388
offered,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,40,0.2128219512195122,7,0,offeree,3.010283421855245e-05,0.6617935805169496,0.0,0,0,7,3,ambiguous,False,False,True,0.7142857142857143,0.4256439024390244
canceled,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,40,-0.1219024390243902,8,0,canceler,3.010283421855245e-05,0.6617935805169496,0.0,0,0,8,3,ambiguous,False,False,True,0.75,-0.2438048780487804
laga,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,38,0.3567780487804877,4,0,lag,3.010283421855245e-05,0.6617935805169496,0.0,0,0,4,2,ambiguous,True,False,True,0.75,0.7135560975609754
usa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,36,0.2514878048780488,3,1,usa,3.010283421855245e-05,0.6617935805169496,0.0,0,0,3,2,ambiguous,True,False,True,1.0,0.5029756097560976
app's,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,40,0.3847439024390243,5,0,apps,3.010283421855245e-05,0.6617935805169496,0.0,0,0,5,1,ambiguous,False,True,False,0.8,0.7694878048780486
permissions,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,35,0.345535,11,1,permissions,2.9368618749807268e-05,0.6607625402758197,0.0,0,0,11,4,ambiguous,False,False,True,0.7272727272727273,0.69107
user's,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,35,0.1087224999999999,6,0,users,2.9368618749807268e-05,0.6607625402758197,0.0,0,0,6,2,ambiguous,False,True,False,0.8333333333333334,0.2174449999999998
yours,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,40,40,0.52098,5,1,yours,2.9368618749807268e-05,0.6607625402758197,0.0666666666666666,0,1,5,2,ambiguous,False,False,True,1.0,1.04196
multi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,40,0.4346249999999999,5,0,muli,2.9368618749807268e-05,0.6607625402758197,0.0,0,0,5,2,ambiguous,False,False,True,1.0,0.8692499999999997
usability,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,39,0.3776425,9,1,usability,2.9368618749807268e-05,0.6607625402758197,0.0,0,0,9,4,ambiguous,False,False,True,0.8888888888888888,0.755285
gimini,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,34,0.360285,6,0,gemini,2.9368618749807268e-05,0.6607625402758197,0.0,0,0,6,3,ambiguous,False,False,True,0.6666666666666666,0.72057
aapko,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,35,0.3565675,5,1,aapko,2.9368618749807268e-05,0.6607625402758197,0.0,0,0,5,3,ambiguous,False,False,True,0.8,0.713135
lo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,32,0.2315,2,0,lo,2.863440328106209e-05,0.6596972838889588,0.0,0,0,2,1,ambiguous,True,False,True,1.0,0.463
remembering,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,39,0.3409538461538461,11,0,rememberring,2.863440328106209e-05,0.6596972838889588,0.0,0,0,11,4,ambiguous,False,False,True,0.6363636363636364,0.6819076923076922
dumber,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,32,-0.3952358974358975,6,0,umber,2.863440328106209e-05,0.6596972838889588,0.0,0,0,6,2,ambiguous,False,False,True,1.0,-0.790471794871795
encountered,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,39,0.2765615384615384,11,0,encounterer,2.863440328106209e-05,0.6596972838889588,0.0,0,0,11,5,ambiguous,False,False,True,0.7272727272727273,0.5531230769230768
calculations,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,38,0.2385897435897436,12,1,calculations,2.863440328106209e-05,0.6596972838889588,0.0,0,0,12,5,ambiguous,False,False,True,0.75,0.4771794871794872
people's,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,38,0.1128157894736842,8,0,peoples,2.7900187812316904e-05,0.6585957192988778,0.0,0,0,8,3,ambiguous,False,True,False,0.75,0.2256315789473684
gaya,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,36,0.1497657894736842,4,0,gaa,2.7900187812316904e-05,0.6585957192988778,0.0,0,0,4,2,ambiguous,True,False,True,0.75,0.2995315789473684
bhut,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,28,0.3811499999999999,4,0,but,2.7900187812316904e-05,0.6585957192988778,0.0,0,0,4,1,ambiguous,True,False,True,1.0,0.7622999999999998
chahiye,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,33,0.2314631578947369,7,1,chahiye,2.7900187812316904e-05,0.6585957192988778,0.0,0,0,7,3,ambiguous,False,False,True,0.8571428571428571,0.4629263157894738
yeh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,32,0.2697216216216216,3,1,yeh,2.716597234357172e-05,0.6574555658168466,0.0,0,0,3,1,ambiguous,True,False,True,1.0,0.5394432432432432
isme,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,34,0.1556702702702703,4,0,ism,2.716597234357172e-05,0.6574555658168466,0.0,0,0,4,2,ambiguous,True,False,True,1.0,0.3113405405405406
jaise,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,34,0.2129027027027026,5,0,paise,2.716597234357172e-05,0.6574555658168466,0.0,0,0,5,3,ambiguous,False,False,True,1.0,0.4258054054054052
rahe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,34,0.2479361111111111,4,0,rah,2.643175687482654e-05,0.6562743313773061,0.0,0,0,4,2,ambiguous,True,False,True,1.0,0.4958722222222222
iske,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,34,0.2724249999999999,4,0,sike,2.643175687482654e-05,0.6562743313773061,0.0,0,0,4,2,ambiguous,True,False,True,1.0,0.5448499999999998
ia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,36,0.4596111111111111,2,0,ia,2.643175687482654e-05,0.6562743313773061,0.0,0,0,2,2,ambiguous,True,False,True,1.0,0.9192222222222222
lagta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,33,0.287875,5,0,agta,2.643175687482654e-05,0.6562743313773061,0.0,0,0,5,2,ambiguous,False,False,True,0.8,0.57575
karke,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,31,0.2923527777777778,5,0,yarke,2.643175687482654e-05,0.6562743313773061,0.0,0,0,5,2,ambiguous,False,False,True,0.8,0.5847055555555556
thoda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,32,0.2449499999999999,5,0,toda,2.643175687482654e-05,0.6562743313773061,0.0,0,0,5,2,ambiguous,False,False,True,1.0,0.4898999999999998
vah,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,32,0.2594138888888889,3,1,vah,2.643175687482654e-05,0.6562743313773061,0.0,0,0,3,1,ambiguous,True,False,True,1.0,0.5188277777777778
bohot,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,25,0.3009257142857143,5,0,boot,2.569754140608136e-05,0.6550492863214452,0.0,0,0,5,2,ambiguous,False,False,True,0.8,0.6018514285714286
playstore,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,32,0.2193371428571428,9,0,plastome,2.569754140608136e-05,0.6550492863214452,0.0,0,0,9,3,ambiguous,False,False,True,1.0,0.4386742857142856
isliye,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,35,0.2373914285714286,6,1,isliye,2.569754140608136e-05,0.6550492863214452,0.0,0,0,6,3,ambiguous,False,False,True,0.8333333333333334,0.4747828571428572
troubleshooting,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,35,0.3187342857142857,15,1,troubleshooting,2.569754140608136e-05,0.6550492863214452,0.0,0,0,15,6,ambiguous,False,False,True,0.8,0.6374685714285714
ful,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,32,0.5752735294117648,3,1,ful,2.4963325937336177e-05,0.6537774330630485,0.0,0,0,3,1,ambiguous,True,False,True,1.0,1.1505470588235296
himself,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,34,31,0.1057,7,1,himself,2.4963325937336177e-05,0.6537774330630485,0.0666666666666666,0,1,7,2,ambiguous,False,False,True,1.0,0.2114
apne,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,30,0.2289205882352941,4,0,ane,2.4963325937336177e-05,0.6537774330630485,0.0,0,0,4,2,ambiguous,True,False,True,1.0,0.4578411764705882
iska,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,31,0.3802617647058823,4,0,sika,2.4963325937336177e-05,0.6537774330630485,0.0,0,0,4,2,ambiguous,True,False,True,1.0,0.7605235294117646
ghatiya,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,33,-0.081220588235294,7,1,ghatiya,2.4963325937336177e-05,0.6537774330630485,0.0,0,0,7,3,ambiguous,False,False,True,0.8571428571428571,-0.162441176470588
sooo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,32,0.47675,4,0,soon,2.4963325937336177e-05,0.6537774330630485,0.0,0,0,4,3,ambiguous,True,False,True,0.5,0.9535
accessibility,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,33,0.2350441176470588,13,0,accessability,2.4963325937336177e-05,0.6537774330630485,0.0,0,0,13,5,ambiguous,False,False,True,0.6923076923076923,0.4700882352941176
yo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,32,0.3037735294117646,2,0,yo,2.4963325937336177e-05,0.6537774330630485,0.0,0,0,2,1,ambiguous,True,False,True,1.0,0.6075470588235292
dena,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,29,0.2939264705882353,4,0,den,2.4963325937336177e-05,0.6537774330630485,0.0,0,0,4,2,ambiguous,True,False,True,1.0,0.5878529411764706
personalization,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,33,0.2400176470588235,15,0,personalisation,2.4963325937336177e-05,0.6537774330630485,0.0,0,0,15,7,ambiguous,False,False,True,0.7333333333333333,0.480035294117647
glitchy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,33,0.3590382352941175,7,0,glitch,2.4963325937336177e-05,0.6537774330630485,0.0,0,0,7,1,ambiguous,False,False,True,1.0,0.718076470588235
tu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,28,0.1207,2,0,tu,2.4963325937336177e-05,0.6537774330630485,0.0,0,0,2,1,ambiguous,True,False,True,1.0,0.2414
pata,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,31,0.0369060606060606,4,0,pat,2.4229110468590995e-05,0.6524554708460382,0.0,0,0,4,2,ambiguous,True,False,True,0.75,0.0738121212121212
hoti,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,31,0.2357515151515151,4,0,hot,2.4229110468590995e-05,0.6524554708460382,0.0,0,0,4,2,ambiguous,True,False,True,1.0,0.4715030303030302
jaldi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,28,0.1478909090909091,5,0,jali,2.4229110468590995e-05,0.6524554708460382,0.0,0,0,5,2,ambiguous,False,False,True,1.0,0.2957818181818182
entered,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,32,0.0244121212121212,7,0,enterer,2.4229110468590995e-05,0.6524554708460382,0.0,0,0,7,3,ambiguous,False,False,True,0.7142857142857143,0.0488242424242424
