word,noun,verb,adjective,adverb,auxiliary,compositions,conjunctions,determiners,existential_determiners,modifiers,negative_quantifiers,prepositions,universal_determiners,possessive_determiners,pronouns,frequency,review_count,avg_sentiment,length,confident,resolved_word,relative_frequency,double_log_freq,participation_score,open_count,closed_count,word_length,vowel_count,class_type,is_short,has_apostrophe,is_alpha,unique_char_ratio,weighted_sentiment,actual,predicted,actual_label,predicted_label,prob_closed,prob_open,prob_ambiguous,final_prediction,certainty,final_actual
services,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,122,117,0.442272950819672,8,1,services,8.957428718691217e-05,0.7007258428377477,0.1333333333333333,2,0,8,3,open,False,False,True,0.75,0.884545901639344,open,open,open,open,0.29679103480200136,0.44422770026366104,0.25898126493433726,open,0.44422770026366104,open
providing,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,212,205,0.3995306603773584,9,1,providing,0.0001556536793739,0.7165708071933917,0.0666666666666666,1,0,9,3,open,False,False,True,0.8888888888888888,0.7990613207547168,open,closed,open,closed,0.4462994290411395,0.3880159653478872,0.1656846056109738,closed,0.4462994290411395,open
paste,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,103,91,0.1821165048543689,5,1,paste,7.562419328075371e-05,0.6954166918442202,0.1333333333333333,2,0,5,2,open,False,False,True,1.0,0.3642330097087378,open,open,open,open,0.13031133793563557,0.44635898361509296,0.4233296784492718,open,0.44635898361509296,open
mine,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,84,82,0.410535714285714,4,1,mine,6.167409937459527e-05,0.6887002699067727,0.2,2,1,4,2,open,True,False,True,1.0,0.821071428571428,open,open,open,open,0.13382670844934905,0.4464913849960282,0.4196819065546237,open,0.4464913849960282,open
like,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,8204,6921,0.5480940760604543,4,1,like,0.0060235037055854,0.7862201673027593,0.3333333333333333,4,1,4,2,open,True,False,True,1.0,1.0961881521209087,open,closed,open,closed,0.4466931464073491,0.3773586134942976,0.1759482400983538,closed,0.4466931464073491,open
very,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,12963,8893,0.5348888220319377,4,1,very,0.0095176351213437,0.7923202175241377,0.1333333333333333,2,0,4,1,open,True,False,True,1.0,1.0697776440638753,open,closed,open,closed,0.4468057201336078,0.3761827134282662,0.1770115664381265,closed,0.4468057201336078,open
garbage,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186,170,-0.175916129032258,7,1,garbage,0.0001365640771866,0.71300823543923,0.0666666666666666,1,0,7,3,open,False,False,True,0.7142857142857143,-0.351832258064516,open,open,open,open,0.33212311335648265,0.44698149181700436,0.22089539482651366,open,0.44698149181700436,open
whole,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,301,292,0.2025694352159469,5,1,whole,0.0002209988560922,0.7256012541915292,0.2,3,0,5,2,open,False,False,True,1.0,0.4051388704318938,open,closed,open,closed,0.4474658085599672,0.3319925725149125,0.22054161892512203,closed,0.4474658085599672,open
touch,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,86,84,0.3258639534883721,5,1,touch,6.314253031208563e-05,0.689494158004852,0.1333333333333333,2,0,5,2,open,False,False,True,1.0,0.6517279069767442,open,open,open,open,0.12612957811471673,0.4478570686211042,0.42601335326418044,open,0.4478570686211042,open
alot,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,231,221,0.4798151515151513,4,0,lot,0.0001696037732801,0.7188493097723178,0.0,0,0,4,2,ambiguous,True,False,True,1.0,0.9596303030303026,ambiguous,closed,ambiguous,closed,0.44810705779225385,0.34092019160635634,0.2109727506013914,closed,0.44810705779225385,closed
spend,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,97,95,0.241419587628866,5,1,spend,7.121890046828263e-05,0.693477516218902,0.1333333333333333,2,0,5,1,open,False,False,True,1.0,0.482839175257732,open,ambiguous,open,ambiguous,0.11717164776538025,0.43436899952436553,0.4484593527102545,open,0.4484593527102545,open
missing,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,151,146,0.1171801324503311,7,1,missing,0.0001108665357805,0.7070963596462714,0.1333333333333333,2,0,7,2,open,False,False,True,0.7142857142857143,0.2343602649006622,open,open,open,open,0.2591122302373801,0.44850497488696023,0.2923827948756592,open,0.44850497488696023,open
desktop,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,120,112,0.1893541666666667,7,1,desktop,8.81058562494218e-05,0.7002176099087114,0.1333333333333333,2,0,7,2,open,False,False,True,1.0,0.3787083333333334,open,open,open,open,0.26078811881140584,0.4487063357240344,0.2905055454645595,open,0.4487063357240344,open
creating,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,488,470,0.603560655737705,8,1,creating,0.0003582971487476,0.7369622128358153,0.0666666666666666,1,0,8,3,open,False,False,True,1.0,1.20712131147541,open,open,open,open,0.4213764833204703,0.44898748320133847,0.12963603347819258,open,0.44898748320133847,open
query,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,89,0.1096861702127659,5,1,query,6.901625406204708e-05,0.692450129134387,0.0666666666666666,1,0,5,2,open,False,False,True,1.0,0.2193723404255318,open,open,open,open,0.12444291220818582,0.45025598971995995,0.4253010980718546,open,0.45025598971995995,open
homework,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,310,295,0.5932741935483868,8,1,homework,0.000227606795311,0.7263283464581978,0.0666666666666666,1,0,8,3,open,False,False,True,0.875,1.1865483870967737,open,closed,open,closed,0.45108837792811396,0.40203312785352874,0.14687849421835866,closed,0.45108837792811396,open
weird,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,88,85,0.2186193181818181,5,1,weird,6.4610961249576e-05,0.6902649379933511,0.1333333333333333,2,0,5,2,open,False,False,True,1.0,0.4372386363636362,open,ambiguous,open,ambiguous,0.1022849606122023,0.4460761155714375,0.45163892381636067,open,0.45163892381636067,open
safe,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,185,175,0.464607027027027,4,1,safe,0.0001358298617178,0.712859069831018,0.2,3,0,4,2,open,True,False,True,1.0,0.929214054054054,open,closed,open,closed,0.45176372482665367,0.321513661981143,0.2267226131922047,closed,0.45176372482665367,open
similar,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,131,130,0.4557832061068704,7,1,similar,9.61822264056188e-05,0.7028900868583718,0.1333333333333333,2,0,7,3,open,False,False,True,0.8571428571428571,0.9115664122137408,open,open,open,open,0.28617031226683076,0.45176773653148283,0.2620619512016862,open,0.45176773653148283,open
honestly,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,405,396,0.6230320987654325,8,1,honestly,0.0002973572648417,0.732716735424051,0.0666666666666666,1,0,8,2,open,False,False,True,1.0,1.246064197530865,open,open,open,open,0.41736745633621,0.4528716148491955,0.12976092881459594,open,0.4528716148491955,open
asked,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1074,975,0.059110242085661,5,1,asked,0.0007885474134323,0.7532719942684046,0.0666666666666666,1,0,5,2,open,False,False,True,1.0,0.118220484171322,open,open,open,open,0.3213533334202019,0.4529047888209256,0.22574187775887314,open,0.4529047888209256,open
deal,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,121,119,0.2425983471074379,4,1,deal,8.884007171816699e-05,0.7004730446200702,0.2,3,0,4,2,open,True,False,True,1.0,0.4851966942148758,open,ambiguous,open,ambiguous,0.1620384890064672,0.3850361492628845,0.4529253617306489,open,0.4529253617306489,open
person,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,457,431,0.5032376367614881,6,1,person,0.0003355364692165,0.7354863593553459,0.0666666666666666,1,0,6,2,open,False,False,True,1.0,1.0064752735229763,open,open,open,open,0.396582222224683,0.45384396070375355,0.14957381707156472,open,0.45384396070375355,open
requests,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,119,117,0.0956924369747899,8,1,requests,8.737164078067662e-05,0.6999594881495779,0.1333333333333333,2,0,8,3,open,False,False,True,0.75,0.1913848739495798,open,open,open,open,0.2534297419469604,0.45411322685039474,0.2924570312026445,open,0.45411322685039474,open
cuts,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,85,84,-0.0027647058823529,4,1,cuts,6.240831484334045e-05,0.6891001806412381,0.1333333333333333,2,0,4,1,open,True,False,True,1.0,-0.0055294117647058,open,ambiguous,open,ambiguous,0.11969342255455866,0.42610883534796357,0.45419774209747876,open,0.45419774209747876,open
hear,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,132,126,0.216080303030303,4,1,hear,9.691644187436398e-05,0.7031190226451435,0.0666666666666666,1,0,4,2,open,True,False,True,1.0,0.432160606060606,open,ambiguous,open,ambiguous,0.15279823249386168,0.39299361450490383,0.45420815300123496,open,0.45420815300123496,open
installed,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,185,179,0.1669064864864864,9,1,installed,0.0001358298617178,0.712859069831018,0.0666666666666666,1,0,9,3,open,False,False,True,0.8888888888888888,0.3338129729729728,open,closed,open,closed,0.45488297156235197,0.34992581040640114,0.19519121803124753,closed,0.45488297156235197,open
microsoft,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,574,513,0.4966874564459932,9,1,microsoft,0.0004214396790597,0.7405280779065662,0.0666666666666666,1,0,9,3,open,False,False,True,0.8888888888888888,0.9933749128919864,open,open,open,open,0.38004010979239683,0.4550044957502509,0.164955394457353,open,0.4550044957502509,open
again,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1171,961,0.0028433817250214,5,1,again,0.0008597663139006,0.7549153956244028,0.0666666666666666,1,0,5,3,open,False,False,True,0.8,0.0056867634500428,open,open,open,open,0.3213299672030988,0.4550177315426955,0.22365230125420624,open,0.4550177315426955,open
suddenly,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,168,162,-0.0590541666666666,8,1,suddenly,0.0001233481987491,0.7101590967667544,0.0666666666666666,1,0,8,2,open,False,False,True,0.875,-0.1181083333333332,open,open,open,open,0.27275280901907173,0.45532384302354195,0.2719233479573864,open,0.45532384302354195,open
exam,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193,183,0.4573544041450776,4,1,exam,0.0001417035854678,0.7140253356148552,0.0666666666666666,1,0,4,2,open,True,False,True,1.0,0.9147088082901552,open,closed,open,closed,0.45546494694906065,0.32439055160502867,0.22014450144591208,closed,0.45546494694906065,open
sab,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,92,0.2896882352941177,3,1,sab,7.488997781200853e-05,0.695103551832043,0.0,0,0,3,1,ambiguous,True,False,True,1.0,0.5793764705882354,ambiguous,closed,ambiguous,closed,0.4557962557131226,0.2184151308012557,0.3257886134856218,closed,0.4557962557131226,closed
gave,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,570,530,0.121988245614035,4,1,gave,0.0004185028171847,0.7403768532064209,0.0666666666666666,1,0,4,2,open,True,False,True,1.0,0.24397649122807,open,closed,open,closed,0.4558542678551722,0.3299254753205759,0.21422025682425339,closed,0.4558542678551722,open
facts,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193,184,0.2832134715025907,5,1,facts,0.0001417035854678,0.7140253356148552,0.0666666666666666,1,0,5,1,open,False,False,True,1.0,0.5664269430051814,open,closed,open,closed,0.45605314053463586,0.31643298736625586,0.22751387209910992,closed,0.45605314053463586,open
mistake,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,200,179,-0.1104395,7,1,mistake,0.000146843093749,0.7149977972429479,0.1333333333333333,2,0,7,3,open,False,False,True,1.0,-0.220879,open,open,open,open,0.3144274542831737,0.45649828265988435,0.22907426305694248,open,0.45649828265988435,open
absolute,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,148,147,0.1745986486486486,8,1,absolute,0.0001086638893742,0.7065112416387991,0.1333333333333333,2,0,8,4,open,False,False,True,1.0,0.3491972972972972,open,open,open,open,0.25616552785774294,0.4567633507441085,0.28707112139814794,open,0.4567633507441085,open
uploaded,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,150,137,0.1283073333333333,8,1,uploaded,0.0001101323203117,0.7069029428079567,0.0666666666666666,1,0,8,4,open,False,False,True,0.875,0.2566146666666666,open,open,open,open,0.24929362263721155,0.4573882437788663,0.29331813358392156,open,0.4573882437788663,open
command,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,122,111,0.1385459016393442,7,1,command,8.957428718691217e-05,0.7007258428377477,0.1333333333333333,2,0,7,2,open,False,False,True,0.8571428571428571,0.2770918032786884,open,open,open,open,0.25181307379727064,0.457808003232129,0.2903789229706001,open,0.457808003232129,open
ability,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,294,280,0.6008462585034006,7,1,ability,0.000215859347811,0.7250171350269553,0.0666666666666666,1,0,7,3,open,False,False,True,0.8571428571428571,1.2016925170068011,open,open,open,open,0.39600419698368666,0.45794661453299457,0.14604918848332016,open,0.45794661453299457,open
upon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,60,0.397960655737705,4,0,jupon,4.4787143593456085e-05,0.6773791226501839,0.0,0,0,4,2,ambiguous,True,False,True,1.0,0.79592131147541,ambiguous,ambiguous,ambiguous,ambiguous,0.08424898222706004,0.45764313473360707,0.4581078830393341,open,0.4581078830393341,open
note,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,75,74,0.3984866666666666,4,1,note,5.506616015588863e-05,0.6848046240657477,0.1333333333333333,2,0,4,2,open,True,False,True,1.0,0.7969733333333332,open,ambiguous,open,ambiguous,0.08424898222706004,0.4568070447603382,0.4589439730126028,open,0.4589439730126028,open
via,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,95,0.1356080808080807,3,1,via,7.268733140577299e-05,0.6941403698742133,0.0666666666666666,1,0,3,2,open,True,False,True,1.0,0.2712161616161614,open,closed,open,closed,0.45897038951352953,0.22407537959669824,0.3169542308897726,closed,0.45897038951352953,open
performance,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221,218,0.2785045248868778,11,1,performance,0.0001622616185926,0.7176801700117993,0.0666666666666666,1,0,11,4,open,False,False,True,0.8181818181818182,0.5570090497737556,open,closed,open,closed,0.4593722008219396,0.3688676187282224,0.17176018044983907,closed,0.4593722008219396,open
cache,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,91,0.1226945054945054,5,1,cache,6.681360765581153e-05,0.6913803651090247,0.0666666666666666,1,0,5,2,open,False,False,True,0.8,0.2453890109890108,open,open,open,open,0.09531694773598129,0.4597863214768498,0.44489673078716946,open,0.4597863214768498,open
okay,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,208,194,0.3557197115384616,4,1,okay,0.0001527168174989,0.7160589499057587,0.2,3,0,4,2,open,True,False,True,1.0,0.7114394230769232,open,closed,open,closed,0.4629723496386923,0.31811575337606657,0.21891189698524277,closed,0.4629723496386923,open
pick,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,70,68,0.3884285714285713,4,1,pick,5.139508281216272e-05,0.6823727633956729,0.1333333333333333,2,0,4,1,open,True,False,True,1.0,0.7768571428571426,open,ambiguous,open,ambiguous,0.08424898222706004,0.4520510647413486,0.46369995303159245,open,0.46369995303159245,open
acts,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,86,85,0.4535674418604651,4,1,acts,6.314253031208563e-05,0.689494158004852,0.0666666666666666,1,0,4,1,open,True,False,True,1.0,0.9071348837209302,open,open,open,open,0.10468068337549934,0.4643554767983417,0.43096383982616016,open,0.4643554767983417,open
remove,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,215,197,0.1195911627906976,6,1,remove,0.0001578563257802,0.7169469448948875,0.1333333333333333,2,0,6,3,open,False,False,True,0.8333333333333334,0.2391823255813952,open,closed,open,closed,0.46491703473404905,0.3298706322200809,0.2052123330458714,closed,0.46491703473404905,open
provides,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,405,397,0.5018948148148145,8,1,provides,0.0002973572648417,0.732716735424051,0.0666666666666666,1,0,8,3,open,False,False,True,1.0,1.003789629629629,open,closed,open,closed,0.4650419703766748,0.3929086565981132,0.142049373025213,closed,0.4650419703766748,open
kuchh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,72,0.0716126315789473,5,1,kuchh,6.975046953079226e-05,0.6927971477338802,0.0,0,0,5,1,ambiguous,False,False,True,0.8,0.1432252631578946,ambiguous,open,ambiguous,open,0.11205272015772591,0.46524043569464835,0.42270684414762605,open,0.46524043569464835,open
knew,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,76,75,0.4100500000000001,4,1,knew,5.580037562463381e-05,0.6852661982533583,0.0666666666666666,1,0,4,1,open,True,False,True,1.0,0.8201000000000002,open,ambiguous,open,ambiguous,0.0724754357720537,0.46164944411235864,0.46587512011558874,open,0.46587512011558874,open
annoying,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,490,474,-0.1555299999999999,8,1,annoying,0.0003597655796851,0.7370535236212625,0.1333333333333333,2,0,8,3,open,False,False,True,0.75,-0.3110599999999998,open,open,open,open,0.3470493618545075,0.4665367413592608,0.18641389678623224,open,0.4665367413592608,open
platform,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,379,352,0.5200411609498684,8,1,platform,0.0002782676626544,0.7311651500384977,0.0666666666666666,1,0,8,2,open,False,False,True,1.0,1.0400823218997368,open,closed,open,closed,0.4665463044924851,0.396650810008637,0.13680288549887898,closed,0.4665463044924851,open
sad,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,111,106,-0.0034711711711711,3,1,sad,8.149791703071517e-05,0.6977912221253336,0.0666666666666666,1,0,3,1,open,True,False,True,1.0,-0.0069423423423422,open,closed,open,closed,0.4666551092717943,0.24512656689293247,0.28821832383527346,closed,0.4666551092717943,open
glitches,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,103,0.2247626168224298,8,1,glitches,7.856105515573444e-05,0.6966319365965035,0.0666666666666666,1,0,8,2,open,False,False,True,1.0,0.4495252336448596,open,open,open,open,0.24714405235195017,0.46685064006260935,0.28600530758543957,open,0.46685064006260935,open
told,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,441,403,0.0161650793650793,4,1,told,0.0003237890217166,0.7346765074585301,0.1333333333333333,2,0,4,1,open,True,False,True,1.0,0.0323301587301586,open,open,open,open,0.2615464375218546,0.468344908850077,0.27010865362806896,open,0.468344908850077,open
happen,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,110,105,0.1284909090909091,6,1,happen,8.076370156196999e-05,0.6975063903803305,0.1333333333333333,2,0,6,2,open,False,False,True,0.8333333333333334,0.2569818181818182,open,open,open,open,0.2199290137165848,0.46885397164481,0.311217014638605,open,0.46885397164481,open
business,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,384,355,0.5748901041666669,8,1,business,0.0002819387399981,0.7314733741885221,0.1333333333333333,2,0,8,3,open,False,False,True,0.75,1.1497802083333337,open,closed,open,closed,0.46914642666045664,0.38872825228711344,0.1421253210524312,closed,0.46914642666045664,open
ya,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,95,0.3530573913043479,2,1,ya,8.44347789056959e-05,0.6988990689630948,0.0666666666666666,1,0,2,1,open,True,False,True,1.0,0.7061147826086958,open,closed,open,closed,0.4696517090955919,0.19910170083942172,0.3312465900649866,closed,0.4696517090955919,open
constantly,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,300,275,-0.0632676666666666,10,1,constantly,0.0002202646406235,0.7255188300601829,0.0666666666666666,1,0,10,2,open,False,False,True,0.8,-0.1265353333333332,open,open,open,open,0.2638650891589357,0.470175324268772,0.26595958657229274,open,0.470175324268772,open
improve,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,470,455,0.6276004255319153,7,0,improv,0.0003450812703102,0.7361195495411841,0.0,0,0,7,3,ambiguous,False,False,True,1.0,1.2552008510638306,ambiguous,open,ambiguous,open,0.40204449556701705,0.4718091930748053,0.12614631135817908,open,0.4718091930748053,open
section,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,105,0.4808550458715596,7,1,section,8.002948609322481e-05,0.6972182788426685,0.0666666666666666,1,0,7,3,open,False,False,True,1.0,0.9617100917431192,open,open,open,open,0.23370641695152639,0.47320756583091783,0.29308601721755523,open,0.47320756583091783,open
song,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,65,0.3474812500000001,4,1,song,5.8737237499614536e-05,0.6870379087810791,0.0666666666666666,1,0,4,1,open,True,False,True,1.0,0.6949625000000001,open,ambiguous,open,ambiguous,0.09101649230693944,0.43575635317358186,0.4732271545194799,open,0.4732271545194799,open
allowed,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,116,109,0.1884724137931035,7,1,allowed,8.516899437444107e-05,0.6991684735241713,0.1333333333333333,2,0,7,3,open,False,False,True,0.8571428571428571,0.376944827586207,open,open,open,open,0.237418717939193,0.4733662701024405,0.2892150119583658,open,0.4733662701024405,open
base,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,78,76,0.3419461538461538,4,1,base,5.726880656212417e-05,0.6861665279438015,0.2,3,0,4,2,open,True,False,True,1.0,0.6838923076923076,open,ambiguous,open,ambiguous,0.09161933314518908,0.43453002510451333,0.47385064175029895,open,0.47385064175029895,open
