word,pos,source_base
lurked,verb,lurk
lurking,verb,lurk
lurks,verb,lurk
lust after,verb,lust after
lustrate,verb,lustrate
lustrated,verb,lustrate
lustrates,verb,lustrate
lustrating,verb,lustrate
luxuriate,verb,luxuriate
luxuriated,verb,luxuriate
luxuriates,verb,luxuriate
luxuriating,verb,luxuriate
lying,verb,lie
lynch,verb,lynch
lynched,verb,lynch
lynches,verb,lynch
lynching,verb,lynch
lyophilize,verb,lyophilize
lyophilized,verb,lyophilize
lyophilizes,verb,lyophilize
lyophilizing,verb,lyophilize
lyric,verb,lyric
lyricced,verb,lyric
lyriccing,verb,lyric
lyrics,verb,lyric
lysogenize,verb,lysogenize
lysogenized,verb,lysogenize
lysogenizes,verb,lysogenize
lysogenizing,verb,lysogenize
macadamize,verb,macadamize
macadamized,verb,macadamize
macadamizes,verb,macadamize
macadamizing,verb,macadamize
macerate,verb,macerate
macerated,verb,macerate
macerates,verb,macerate
macerating,verb,macerate
machicolate,verb,machicolate
machicolated,verb,machicolate
machicolates,verb,machicolate
machicolating,verb,machicolate
machine,verb,machine
machine gun,verb,machine gun
machine wash,verb,machine wash
machined,verb,machine
machines,verb,machine
machining,verb,machine
macrame,verb,macrame
macramed,verb,macrame
macrames,verb,macrame
macraming,verb,macrame
madden,verb,madden
maddenned,verb,madden
maddenning,verb,madden
maddens,verb,madden
madder,verb,madder
madderred,verb,madder
madderring,verb,madder
madders,verb,madder
made,verb,made
maded,verb,made
mades,verb,made
mading,verb,made
madrigal,verb,madrigal
madrigalled,verb,madrigal
madrigalling,verb,madrigal
madrigals,verb,madrigal
magnetize,verb,magnetize
magnetized,verb,magnetize
magnetizes,verb,magnetize
magnetizing,verb,magnetize
magnified,verb,magnify
magnifies,verb,magnify
magnify,verb,magnify
magnifying,verb,magnify
mail,verb,mail
mail out,verb,mail out
mailed,verb,mail
mailing,verb,mail
mails,verb,mail
maim,verb,maim
maimed,verb,maim
maiming,verb,maim
maims,verb,maim
mainline,verb,mainline
mainlined,verb,mainline
mainlines,verb,mainline
mainlining,verb,mainline
maintain,verb,maintain
maintained,verb,maintain
maintaining,verb,maintain
maintains,verb,maintain
major,verb,major
majorred,verb,major
majorring,verb,major
majors,verb,major
make,verb,make
make a clean breast of,verb,make a clean breast of
make a point,verb,make a point
make as if,verb,make as if
make bold,verb,make bold
make good,verb,make good
make hay,verb,make hay
make no bones about,verb,make no bones about
make noise,verb,make noise
make out,verb,make out
make peace,verb,make peace
make sense,verb,make sense
make up,verb,make up
make way,verb,make way
maked,verb,make
makes,verb,make
making,verb,make
malfunction,verb,malfunction
malfunctioned,verb,malfunction
malfunctioning,verb,malfunction
malfunctions,verb,malfunction
malinger,verb,malinger
malingerred,verb,malinger
malingerring,verb,malinger
malingers,verb,malinger
malt,verb,malt
malted,verb,malt
malting,verb,malt
malts,verb,malt
mambo,verb,mambo
mamboed,verb,mambo
mamboes,verb,mambo
mamboing,verb,mambo
man,verb,man
manacle,verb,manacle
manacled,verb,manacle
manacles,verb,manacle
manacling,verb,manacle
manage,verb,manage
managed,verb,manage
manages,verb,manage
managing,verb,manage
mandate,verb,mandate
mandated,verb,mandate
mandates,verb,mandate
mandating,verb,mandate
maneuver,verb,maneuver
maneuverred,verb,maneuver
maneuverring,verb,maneuver
maneuvers,verb,maneuver
mangle,verb,mangle
mangled,verb,mangle
mangles,verb,mangle
mangling,verb,mangle
manhandle,verb,manhandle
manhandled,verb,manhandle
manhandles,verb,manhandle
manhandling,verb,manhandle
manicure,verb,manicure
manicured,verb,manicure
manicures,verb,manicure
manicuring,verb,manicure
manifest,verb,manifest
manifested,verb,manifest
manifesting,verb,manifest
manifests,verb,manifest
manifold,verb,manifold
manifolded,verb,manifold
manifolding,verb,manifold
manifolds,verb,manifold
manipulate,verb,manipulate
manipulated,verb,manipulate
manipulates,verb,manipulate
manipulating,verb,manipulate
manned,verb,man
manning,verb,man
manoeuver,verb,manoeuver
manoeuverred,verb,manoeuver
manoeuverring,verb,manoeuver
manoeuvers,verb,manoeuver
mans,verb,man
mantle,verb,mantle
mantled,verb,mantle
mantles,verb,mantle
mantling,verb,mantle
manufacture,verb,manufacture
manufactured,verb,manufacture
manufactures,verb,manufacture
manufacturing,verb,manufacture
manumit,verb,manumit
manumits,verb,manumit
manumitted,verb,manumit
manumitting,verb,manumit
manure,verb,manure
manured,verb,manure
manures,verb,manure
manuring,verb,manure
map,verb,map
mapped,verb,map
mapping,verb,map
mapquest,verb,mapquest
mapquested,verb,mapquest
mapquesting,verb,mapquest
mapquests,verb,mapquest
maps,verb,map
mar,verb,mar
maraud,verb,maraud
marauded,verb,maraud
marauding,verb,maraud
marauds,verb,maraud
marble,verb,marble
marbled,verb,marble
marbleize,verb,marbleize
marbleized,verb,marbleize
marbleizes,verb,marbleize
marbleizing,verb,marbleize
marbles,verb,marble
marbling,verb,marble
marcel,verb,marcel
marcelled,verb,marcel
marcelling,verb,marcel
marcels,verb,marcel
march,verb,march
marched,verb,march
marches,verb,march
marching,verb,march
marginalize,verb,marginalize
marginalized,verb,marginalize
marginalizes,verb,marginalize
marginalizing,verb,marginalize
marinade,verb,marinade
marinaded,verb,marinade
marinades,verb,marinade
marinading,verb,marinade
mark,verb,mark
mark down,verb,mark down
mark off,verb,mark off
mark up,verb,mark up
marked,verb,mark
market,verb,market
markets,verb,market
marketted,verb,market
marketting,verb,market
marking,verb,mark
marks,verb,mark
maroon,verb,maroon
marooned,verb,maroon
marooning,verb,maroon
maroons,verb,maroon
marred,verb,mar
married,verb,marry
marries,verb,marry
marring,verb,mar
marry,verb,marry
marrying,verb,marry
mars,verb,mar
marshal,verb,marshal
marshalled,verb,marshal
marshalling,verb,marshal
marshals,verb,marshal
martyr,verb,martyr
martyred,verb,martyr
martyring,verb,martyr
martyrs,verb,martyr
marvel,verb,marvel
marvelled,verb,marvel
marvelling,verb,marvel
marvels,verb,marvel
masculinize,verb,masculinize
masculinized,verb,masculinize
masculinizes,verb,masculinize
masculinizing,verb,masculinize
mask,verb,mask
masked,verb,mask
masking,verb,mask
masks,verb,mask
masquerade,verb,masquerade
masqueraded,verb,masquerade
masquerades,verb,masquerade
masquerading,verb,masquerade
mass,verb,mass
mass-produce,verb,mass-produce
massacre,verb,massacre
massacred,verb,massacre
massacres,verb,massacre
massacring,verb,massacre
massage,verb,massage
massaged,verb,massage
massages,verb,massage
massaging,verb,massage
massed,verb,mass
masses,verb,mass
massing,verb,mass
master,verb,master
mastermind,verb,mastermind
masterminded,verb,mastermind
masterminding,verb,mastermind
masterminds,verb,mastermind
masterred,verb,master
masterring,verb,master
masters,verb,master
masticate,verb,masticate
masticated,verb,masticate
masticates,verb,masticate
masticating,verb,masticate
masturbate,verb,masturbate
masturbated,verb,masturbate
masturbates,verb,masturbate
masturbating,verb,masturbate
match,verb,match
matched,verb,match
matches,verb,match
matching,verb,match
matriculate,verb,matriculate
matriculated,verb,matriculate
matriculates,verb,matriculate
matriculating,verb,matriculate
matter to,verb,matter to
mature,verb,mature
matured,verb,mature
matures,verb,mature
maturing,verb,mature
maul,verb,maul
mauled,verb,maul
mauling,verb,maul
mauls,verb,maul
maunder,verb,maunder
maunderred,verb,maunder
maunderring,verb,maunder
maunders,verb,maunder
max out,verb,max out
maximize,verb,maximize
maximized,verb,maximize
maximizes,verb,maximize
maximizing,verb,maximize
mean,verb,mean
meaned,verb,mean
meaning,verb,mean
means,verb,mean
meant,verb,meant
meanted,verb,meant
meanting,verb,meant
meants,verb,meant
measure,verb,measure
measured,verb,measure
measures,verb,measure
measuring,verb,measure
mechanize,verb,mechanize
mechanized,verb,mechanize
mechanizes,verb,mechanize
mechanizing,verb,mechanize
meddle,verb,meddle
meddled,verb,meddle
meddles,verb,meddle
meddling,verb,meddle
mediate,verb,mediate
mediated,verb,mediate
mediates,verb,mediate
mediating,verb,mediate
medicate,verb,medicate
medicated,verb,medicate
medicates,verb,medicate
medicating,verb,medicate
meet,verb,meet
meet up with,verb,meet up with
meeted,verb,meet
meeting,verb,meet
meets,verb,meet
melanize,verb,melanize
melanized,verb,melanize
melanizes,verb,melanize
melanizing,verb,melanize
meld,verb,meld
melded,verb,meld
melding,verb,meld
melds,verb,meld
mellow,verb,mellow
mellowed,verb,mellow
mellowing,verb,mellow
mellows,verb,mellow
melodize,verb,melodize
melodized,verb,melodize
melodizes,verb,melodize
melodizing,verb,melodize
melt,verb,melt
melted,verb,melt
melting,verb,melt
melts,verb,melt
memorialize,verb,memorialize
memorialized,verb,memorialize
memorializes,verb,memorialize
memorializing,verb,memorialize
memorize,verb,memorize
memorized,verb,memorize
memorizes,verb,memorize
memorizing,verb,memorize
menace,verb,menace
menaced,verb,menace
menaces,verb,menace
menacing,verb,menace
mend,verb,mend
mended,verb,mend
mending,verb,mend
mends,verb,mend
menstruate,verb,menstruate
menstruated,verb,menstruate
menstruates,verb,menstruate
menstruating,verb,menstruate
mention,verb,mention
mentioned,verb,mention
mentioning,verb,mention
mentions,verb,mention
mentor,verb,mentor
mentorred,verb,mentor
mentorring,verb,mentor
mentors,verb,mentor
meow,verb,meow
meowed,verb,meow
meowing,verb,meow
meows,verb,meow
mercerize,verb,mercerize
mercerized,verb,mercerize
mercerizes,verb,mercerize
mercerizing,verb,mercerize
mesh,verb,mesh
meshed,verb,mesh
meshes,verb,mesh
meshing,verb,mesh
mess,verb,mess
message,verb,message
messaged,verb,message
messages,verb,message
messaging,verb,message
messed,verb,mess
messes,verb,mess
messing,verb,mess
met,verb,met
metabolize,verb,metabolize
metabolized,verb,metabolize
metabolizes,verb,metabolize
metabolizing,verb,metabolize
metal,verb,metal
metalize,verb,metalize
metalized,verb,metalize
metalizes,verb,metalize
metalizing,verb,metalize
metalled,verb,metal
metalling,verb,metal
metals,verb,metal
metamorphose,verb,metamorphose
metamorphosed,verb,metamorphose
metamorphoses,verb,metamorphose
metamorphosing,verb,metamorphose
metastasize,verb,metastasize
metastasized,verb,metastasize
metastasizes,verb,metastasize
metastasizing,verb,metastasize
meter,verb,meter
meterred,verb,meter
meterring,verb,meter
meters,verb,meter
metricize,verb,metricize
metricized,verb,metricize
metricizes,verb,metricize
metricizing,verb,metricize
metrified,verb,metrify
metrifies,verb,metrify
metrify,verb,metrify
metrifying,verb,metrify
mets,verb,met
metted,verb,met
metting,verb,met
mew,verb,mew
mewed,verb,mew
mewing,verb,mew
mews,verb,mew
miaou,verb,miaou
miaoued,verb,miaou
miaouing,verb,miaou
miaous,verb,miaou
microcopied,verb,microcopy
microcopies,verb,microcopy
microcopy,verb,microcopy
microcopying,verb,microcopy
microfilm,verb,microfilm
microfilmed,verb,microfilm
microfilming,verb,microfilm
microfilms,verb,microfilm
microwave,verb,microwave
microwaved,verb,microwave
microwaves,verb,microwave
microwaving,verb,microwave
middle,verb,middle
middled,verb,middle
middles,verb,middle
middling,verb,middle
miff,verb,miff
miffed,verb,miff
miffing,verb,miff
miffs,verb,miff
migrate,verb,migrate
migrated,verb,migrate
migrates,verb,migrate
migrating,verb,migrate
militarize,verb,militarize
militarized,verb,militarize
militarizes,verb,militarize
militarizing,verb,militarize
militate,verb,militate
militated,verb,militate
militates,verb,militate
militating,verb,militate
milk,verb,milk
milked,verb,milk
milking,verb,milk
milks,verb,milk
mill,verb,mill
milled,verb,mill
milling,verb,mill
mills,verb,mill
mime,verb,mime
mimed,verb,mime
mimeograph,verb,mimeograph
mimeographed,verb,mimeograph
mimeographing,verb,mimeograph
mimeographs,verb,mimeograph
mimes,verb,mime
mimic,verb,mimic
mimicced,verb,mimic
mimiccing,verb,mimic
mimics,verb,mimic
miming,verb,mime
mince,verb,mince
minced,verb,mince
minces,verb,mince
mincing,verb,mince
mind,verb,mind
minded,verb,mind
minding,verb,mind
minds,verb,mind
mine,verb,mine
mined,verb,mine
mineralize,verb,mineralize
mineralized,verb,mineralize
mineralizes,verb,mineralize
mineralizing,verb,mineralize
mines,verb,mine
mingle,verb,mingle
mingled,verb,mingle
mingles,verb,mingle
mingling,verb,mingle
miniate,verb,miniate
miniated,verb,miniate
miniates,verb,miniate
miniating,verb,miniate
miniaturize,verb,miniaturize
miniaturized,verb,miniaturize
miniaturizes,verb,miniaturize
miniaturizing,verb,miniaturize
minimize,verb,minimize
minimized,verb,minimize
minimizes,verb,minimize
minimizing,verb,minimize
mining,verb,mine
minister,verb,minister
ministerred,verb,minister
ministerring,verb,minister
ministers,verb,minister
minstrel,verb,minstrel
minstrelled,verb,minstrel
minstrelling,verb,minstrel
minstrels,verb,minstrel
mint,verb,mint
minted,verb,mint
minting,verb,mint
mints,verb,mint
mire,verb,mire
mired,verb,mire
mires,verb,mire
miring,verb,mire
mirror,verb,mirror
mirrorred,verb,mirror
mirrorring,verb,mirror
mirrors,verb,mirror
misadvise,verb,misadvise
misadvised,verb,misadvise
misadvises,verb,misadvise
misadvising,verb,misadvise
misalign,verb,misalign
misaligned,verb,misalign
misaligning,verb,misalign
misaligns,verb,misalign
misallied,verb,misally
misallies,verb,misally
misally,verb,misally
misallying,verb,misally
misapplied,verb,misapply
misapplies,verb,misapply
misapply,verb,misapply
misapplying,verb,misapply
misbehave,verb,misbehave
misbehaved,verb,misbehave
misbehaves,verb,misbehave
misbehaving,verb,misbehave
misbelieve,verb,misbelieve
misbelieved,verb,misbelieve
misbelieves,verb,misbelieve
misbelieving,verb,misbelieve
miscalculate,verb,miscalculate
miscalculated,verb,miscalculate
miscalculates,verb,miscalculate
miscalculating,verb,miscalculate
miscarried,verb,miscarry
miscarries,verb,miscarry
miscarry,verb,miscarry
miscarrying,verb,miscarry
miscast,verb,miscast
miscasted,verb,miscast
miscasting,verb,miscast
miscasts,verb,miscast
miscegenate,verb,miscegenate
miscegenated,verb,miscegenate
miscegenates,verb,miscegenate
miscegenating,verb,miscegenate
misconstrue,verb,misconstrue
misconstrued,verb,misconstrue
misconstrues,verb,misconstrue
misconstruing,verb,misconstrue
miscount,verb,miscount
miscounted,verb,miscount
miscounting,verb,miscount
miscounts,verb,miscount
miscreate,verb,miscreate
miscreated,verb,miscreate
miscreates,verb,miscreate
miscreating,verb,miscreate
misdate,verb,misdate
misdated,verb,misdate
misdates,verb,misdate
misdating,verb,misdate
misdeal,verb,misdeal
misdealed,verb,misdeal
misdealing,verb,misdeal
misdeals,verb,misdeal
misdeliver,verb,misdeliver
misdeliverred,verb,misdeliver
misdeliverring,verb,misdeliver
misdelivers,verb,misdeliver
misdirect,verb,misdirect
misdirected,verb,misdirect
misdirecting,verb,misdirect
misdirects,verb,misdirect
misdo,verb,misdo
misdoed,verb,misdo
misdoes,verb,misdo
misdoing,verb,misdo
misfire,verb,misfire
misfired,verb,misfire
misfires,verb,misfire
misfiring,verb,misfire
misgauge,verb,misgauge
misgauged,verb,misgauge
misgauges,verb,misgauge
misgauging,verb,misgauge
misgive,verb,misgive
misgived,verb,misgive
misgives,verb,misgive
misgiving,verb,misgive
misgovern,verb,misgovern
misgoverned,verb,misgovern
misgoverning,verb,misgovern
misgoverns,verb,misgovern
misinform,verb,misinform
misinformed,verb,misinform
misinforming,verb,misinform
misinforms,verb,misinform
misinterpret,verb,misinterpret
misinterprets,verb,misinterpret
misinterpretted,verb,misinterpret
misinterpretting,verb,misinterpret
misjudge,verb,misjudge
misjudged,verb,misjudge
misjudges,verb,misjudge
misjudging,verb,misjudge
mislead,verb,mislead
misleaded,verb,mislead
misleading,verb,mislead
misleads,verb,mislead
mismanage,verb,mismanage
mismanaged,verb,mismanage
mismanages,verb,mismanage
mismanaging,verb,mismanage
mismarried,verb,mismarry
mismarries,verb,mismarry
mismarry,verb,mismarry
mismarrying,verb,mismarry
mismatch,verb,mismatch
mismatched,verb,mismatch
mismatches,verb,mismatch
mismatching,verb,mismatch
mismate,verb,mismate
mismated,verb,mismate
mismates,verb,mismate
mismating,verb,mismate
misname,verb,misname
misnamed,verb,misname
misnames,verb,misname
misnaming,verb,misname
misperceive,verb,misperceive
misperceived,verb,misperceive
misperceives,verb,misperceive
misperceiving,verb,misperceive
misplace,verb,misplace
misplaced,verb,misplace
misplaces,verb,misplace
misplacing,verb,misplace
misplay,verb,misplay
misplayed,verb,misplay
misplaying,verb,misplay
misplays,verb,misplay
misprint,verb,misprint
misprinted,verb,misprint
misprinting,verb,misprint
misprints,verb,misprint
mispronounce,verb,mispronounce
mispronounced,verb,mispronounce
mispronounces,verb,mispronounce
mispronouncing,verb,mispronounce
misquote,verb,misquote
misquoted,verb,misquote
misquotes,verb,misquote
misquoting,verb,misquote
misread,verb,misread
misreaded,verb,misread
misreading,verb,misread
misreads,verb,misread
misremember,verb,misremember
misrememberred,verb,misremember
misrememberring,verb,misremember
misremembers,verb,misremember
misrepresent,verb,misrepresent
misrepresented,verb,misrepresent
misrepresenting,verb,misrepresent
misrepresents,verb,misrepresent
miss,verb,miss
missed,verb,miss
misses,verb,miss
missing,verb,miss
misspell,verb,misspell
misspelled,verb,misspell
misspelling,verb,misspell
misspells,verb,misspell
misspelt,verb,misspelt
misspelted,verb,misspelt
misspelting,verb,misspelt
misspelts,verb,misspelt
misspend,verb,misspend
misspended,verb,misspend
misspending,verb,misspend
misspends,verb,misspend
misstate,verb,misstate
misstated,verb,misstate
misstates,verb,misstate
misstating,verb,misstate
mist,verb,mist
mistake,verb,mistake
mistaked,verb,mistake
mistaken,verb,mistaken
mistakenned,verb,mistaken
mistakenning,verb,mistaken
mistakens,verb,mistaken
mistakes,verb,mistake
